sample;time;position_x;position_y;position_z
1094;18.21666667;-0.111697;1.4037952;-0.214548
1095;18.23333333;-0.111697;1.4037952;-0.214548
1096;18.25;-0.111697;1.4037952;-0.214548
1097;18.26666667;-0.111697;1.4037952;-0.214548
1098;18.28333333;-0.111697;1.4037952;-0.214548
1099;18.3;-0.111697;1.4037952;-0.214548
1100;18.31666667;-0.111697;1.4037952;-0.214548
1101;18.33333333;-0.111697;1.4037952;-0.214548
1102;18.35;-0.111697;1.4037952;-0.214548
1103;18.36666667;-0.111697;1.4037952;-0.214548
1104;18.38333333;-0.111697;1.4037952;-0.214548
1105;18.4;-0.111697;1.4037952;-0.214548
1106;18.41666667;-0.111697;1.4037952;-0.214548
1107;18.43333333;-0.111697;1.4037952;-0.214548
1108;18.45;-0.111697;1.4037952;-0.214548
1109;18.46666667;-0.111697;1.4037952;-0.214548
1110;18.48333333;-0.111697;1.4037952;-0.214548
1111;18.5;-0.111697;1.4037952;-0.214548
1112;18.51666667;-0.111697;1.4037952;-0.214548
1113;18.53333333;-0.111697;1.4037952;-0.214548
1114;18.55;-0.111697;1.4037952;-0.214548
1115;18.56666667;-0.111697;1.4037952;-0.214548
1116;18.58333333;-0.111697;1.4037952;-0.214548
1117;18.6;-0.111697;1.4037952;-0.214548
1118;18.61666667;-0.111697;1.4037952;-0.214548
1119;18.63333333;-0.111697;1.4037952;-0.214548
1120;18.65;-0.111697;1.4037952;-0.214548
1121;18.66666667;-0.111697;1.4037952;-0.214548
1122;18.68333333;-0.111697;1.4037952;-0.214548
1123;18.7;-0.111697;1.4037952;-0.214548
1124;18.71666667;-0.111697;1.4037952;-0.214548
1125;18.73333333;-0.111697;1.4037952;-0.214548
1126;18.75;-0.111697;1.4037952;-0.214548
1127;18.76666667;-0.111697;1.4037952;-0.214548
1128;18.78333333;-0.111697;1.4037952;-0.214548
1129;18.8;-0.111697;1.4037952;-0.214548
1130;18.81666667;-0.111697;1.4037952;-0.214548
1131;18.83333333;-0.111697;1.4037952;-0.214548
1132;18.85;-0.111697;1.4037952;-0.214548
1133;18.86666667;-0.111697;1.4037952;-0.214548
1134;18.88333333;-0.111697;1.4037952;-0.214548
1135;18.9;-0.111697;1.4037952;-0.214548
1136;18.91666667;-0.111697;1.4037952;-0.214548
1137;18.93333333;-0.111697;1.4037952;-0.214548
1138;18.95;-0.111697;1.4037952;-0.214548
1139;18.96666667;-0.111697;1.4037952;-0.214548
1140;18.98333333;-0.111697;1.4037952;-0.214548
1141;19;-0.111697;1.4037952;-0.214548
1142;19.01666667;-0.111697;1.4037952;-0.214548
1143;19.03333333;-0.111697;1.4037952;-0.214548
1144;19.05;-0.111697;1.4037952;-0.214548
1145;19.06666667;-0.111697;1.4037952;-0.214548
1146;19.08333333;-0.111697;1.4037952;-0.214548
1147;19.1;-0.111697;1.4037952;-0.214548
1148;19.11666667;-0.111697;1.4037952;-0.214548
1149;19.13333333;-0.111697;1.4037952;-0.214548
1150;19.15;-0.111697;1.4037952;-0.214548
1151;19.16666667;-0.111697;1.4037952;-0.214548
1152;19.18333333;-0.111697;1.4037952;-0.214548
1153;19.2;-0.111697;1.4037952;-0.214548
1154;19.21666667;-0.111697;1.4037952;-0.214548
1155;19.23333333;-0.111697;1.4037952;-0.214548
1156;19.25;-0.111697;1.4037952;-0.214548
1157;19.26666667;-0.111697;1.4037952;-0.214548
1158;19.28333333;-0.111697;1.4037952;-0.214548
1159;19.3;-0.111697;1.4037952;-0.214548
1160;19.31666667;-0.111697;1.4037952;-0.214548
1161;19.33333333;-0.111697;1.4037952;-0.214548
1162;19.35;-0.111697;1.4037952;-0.214548
1163;19.36666667;-0.111697;1.4037952;-0.214548
1164;19.38333333;-0.111697;1.4037952;-0.214548
1165;19.4;-0.111697;1.4037952;-0.214548
1166;19.41666667;-0.111697;1.4037952;-0.214548
1167;19.43333333;-0.111697;1.4037952;-0.214548
1168;19.45;-0.111697;1.4037952;-0.214548
1169;19.46666667;-0.111697;1.4037952;-0.214548
1170;19.48333333;-0.111697;1.4037952;-0.214548
1171;19.5;-0.111697;1.4037952;-0.214548
1172;19.51666667;-0.111697;1.4037952;-0.214548
1173;19.53333333;-0.111697;1.4037952;-0.214548
1174;19.55;-0.111697;1.4037952;-0.214548
1175;19.56666667;-0.111697;1.4037952;-0.214548
1176;19.58333333;-0.111697;1.4037952;-0.214548
1177;19.6;-0.111697;1.4037952;-0.214548
1178;19.61666667;-0.111697;1.4037952;-0.214548
1179;19.63333333;-0.111697;1.4037952;-0.214548
1180;19.65;-0.111697;1.4037952;-0.214548
1181;19.66666667;-0.111697;1.4037952;-0.214548
1182;19.68333333;-0.111697;1.4037952;-0.214548
1183;19.7;-0.111697;1.4037952;-0.214548
1184;19.71666667;-0.111697;1.4037952;-0.214548
1185;19.73333333;-0.111697;1.4037952;-0.214548
1186;19.75;-0.111697;1.4037952;-0.214548
1187;19.76666667;-0.111697;1.4037952;-0.214548
1188;19.78333333;-0.111697;1.4037952;-0.214548
1189;19.8;-0.111697;1.4037952;-0.214548
1190;19.81666667;-0.111697;1.4037952;-0.214548
1191;19.83333333;-0.111697;1.4037952;-0.214548
1192;19.85;-0.111697;1.4037952;-0.214548
1193;19.86666667;-0.111697;1.4037952;-0.214548
1194;19.88333333;-0.111697;1.4037952;-0.214548
1195;19.9;-0.111697;1.4037952;-0.214548
1196;19.91666667;-0.111697;1.4037952;-0.214548
1197;19.93333333;-0.111697;1.4037952;-0.214548
1198;19.95;-0.111697;1.4037952;-0.214548
1199;19.96666667;-0.111697;1.4037952;-0.214548
1200;19.98333333;-0.111697;1.4037952;-0.214548
1201;20;-0.111697;1.4037952;-0.214548
1202;20.01666667;-0.111697;1.4037952;-0.214548
1203;20.03333333;-0.111697;1.4037952;-0.214548
1204;20.05;-0.111697;1.4037952;-0.214548
1205;20.06666667;-0.111697;1.4037952;-0.214548
1206;20.08333333;-0.111697;1.4037952;-0.214548
1207;20.1;-0.111697;1.4037952;-0.214548
1208;20.11666667;-0.111697;1.4037952;-0.214548
1209;20.13333333;-0.111697;1.4037952;-0.214548
1210;20.15;-0.111697;1.4037952;-0.214548
1211;20.16666667;-0.111697;1.4037952;-0.214548
1212;20.18333333;-0.111697;1.4037952;-0.214548
1213;20.2;-0.111697;1.4037952;-0.214548
1214;20.21666667;-0.111697;1.4037952;-0.214548
1215;20.23333333;-0.111697;1.4037952;-0.214548
1216;20.25;-0.111697;1.4037952;-0.214548
1217;20.26666667;-0.111697;1.4037952;-0.214548
1218;20.28333333;-0.111697;1.4037952;-0.214548
1219;20.3;-0.111697;1.4037952;-0.214548
1220;20.31666667;-0.111697;1.4037952;-0.214548
1221;20.33333333;-0.111697;1.4037952;-0.214548
1222;20.35;-0.111697;1.4037952;-0.214548
1223;20.36666667;-0.111697;1.4037952;-0.214548
1224;20.38333333;-0.111697;1.4037952;-0.214548
1225;20.4;-0.111697;1.4037952;-0.214548
1226;20.41666667;-0.111697;1.4037952;-0.214548
1227;20.43333333;-0.111697;1.4037952;-0.214548
1228;20.45;-0.111697;1.4037952;-0.214548
1229;20.46666667;-0.111697;1.4037952;-0.214548
1230;20.48333333;-0.111697;1.4037952;-0.214548
1231;20.5;-0.111697;1.4037952;-0.214548
1232;20.51666667;-0.111697;1.4037952;-0.214548
1233;20.53333333;-0.111697;1.4037952;-0.214548
1234;20.55;-0.111697;1.4037952;-0.214548
1235;20.56666667;-0.111697;1.4037952;-0.214548
1236;20.58333333;-0.111697;1.4037952;-0.214548
1237;20.6;-0.111697;1.4037952;-0.214548
1238;20.61666667;-0.111697;1.4037952;-0.214548
1239;20.63333333;-0.111697;1.4037952;-0.214548
1240;20.65;-0.111697;1.4037952;-0.214548
1241;20.66666667;-0.111697;1.4037952;-0.214548
1242;20.68333333;-0.111697;1.4037952;-0.214548
1243;20.7;-0.111697;1.4037952;-0.214548
1244;20.71666667;-0.111697;1.4037952;-0.214548
1245;20.73333333;-0.111697;1.4037952;-0.214548
1246;20.75;-0.111697;1.4037952;-0.214548
1247;20.76666667;-0.111697;1.4037952;-0.214548
1248;20.78333333;-0.111697;1.4037952;-0.214548
1249;20.8;-0.111697;1.4037952;-0.214548
1250;20.81666667;-0.111697;1.4037952;-0.214548
1251;20.83333333;-0.111697;1.4037952;-0.214548
1252;20.85;-0.111697;1.4037952;-0.214548
1253;20.86666667;-0.111697;1.4037952;-0.214548
1254;20.88333333;-0.111697;1.4037952;-0.214548
1255;20.9;-0.111697;1.4037952;-0.214548
1256;20.91666667;-0.111697;1.4037952;-0.214548
1257;20.93333333;-0.111697;1.4037952;-0.214548
1258;20.95;-0.111697;1.4037952;-0.214548
1259;20.96666667;-0.111697;1.4037952;-0.214548
1260;20.98333333;-0.111697;1.4037952;-0.214548
1261;21;-0.111697;1.4037952;-0.214548
1262;21.01666667;-0.111697;1.4037952;-0.214548
1263;21.03333333;-0.111697;1.4037952;-0.214548
1264;21.05;-0.111697;1.4037952;-0.214548
1265;21.06666667;-0.111697;1.4037952;-0.214548
1266;21.08333333;-0.111697;1.4037952;-0.214548
1267;21.1;-0.111697;1.4037952;-0.214548
1268;21.11666667;-0.111697;1.4037952;-0.214548
1269;21.13333333;-0.111697;1.4037952;-0.214548
1270;21.15;-0.111697;1.4037952;-0.214548
1271;21.16666667;-0.111697;1.4037952;-0.214548
1272;21.18333333;-0.111697;1.4037952;-0.214548
1273;21.2;-0.111697;1.4037952;-0.214548
1274;21.21666667;-0.111697;1.4037952;-0.214548
1275;21.23333333;-0.111697;1.4037952;-0.214548
1276;21.25;-0.111697;1.4037952;-0.214548
1277;21.26666667;-0.111697;1.4037952;-0.214548
1278;21.28333333;-0.111697;1.4037952;-0.214548
1279;21.3;-0.111697;1.4037952;-0.214548
1280;21.31666667;-0.111697;1.4037952;-0.214548
1281;21.33333333;-0.111697;1.4037952;-0.214548
1282;21.35;-0.111697;1.4037952;-0.214548
1283;21.36666667;-0.111697;1.4037952;-0.214548
1284;21.38333333;-0.111697;1.4037952;-0.214548
1285;21.4;-0.111697;1.4037952;-0.214548
1286;21.41666667;-0.111697;1.4037952;-0.214548
1287;21.43333333;-0.111697;1.4037952;-0.214548
1288;21.45;-0.111697;1.4037952;-0.214548
1289;21.46666667;-0.111697;1.4037952;-0.214548
1290;21.48333333;-0.111697;1.4037952;-0.214548
1291;21.5;-0.111697;1.4037952;-0.214548
1292;21.51666667;-0.111697;1.4037952;-0.214548
1293;21.53333333;-0.111697;1.4037952;-0.214548
1294;21.55;-0.111697;1.4037952;-0.214548
1295;21.56666667;-0.111697;1.4037952;-0.214548
1296;21.58333333;-0.111697;1.4037952;-0.214548
1297;21.6;-0.111697;1.4037952;-0.214548
1298;21.61666667;-0.111697;1.4037952;-0.214548
1299;21.63333333;-0.111697;1.4037952;-0.214548
1300;21.65;-0.111697;1.4037952;-0.214548
1301;21.66666667;-0.111697;1.4037952;-0.214548
1302;21.68333333;-0.111697;1.4037952;-0.214548
1303;21.7;-0.111697;1.4037952;-0.214548
1304;21.71666667;-0.111697;1.4037952;-0.214548
1305;21.73333333;-0.111697;1.4037952;-0.214548
1306;21.75;-0.111697;1.4037952;-0.214548
1307;21.76666667;-0.111697;1.4037952;-0.214548
1308;21.78333333;-0.111697;1.4037952;-0.214548
1309;21.8;-0.111697;1.4037952;-0.214548
1310;21.81666667;-0.111697;1.4037952;-0.214548
1311;21.83333333;-0.111697;1.4037952;-0.214548
1312;21.85;-0.111697;1.4037952;-0.214548
1313;21.86666667;-0.111697;1.4037952;-0.214548
1314;21.88333333;-0.111697;1.4037952;-0.214548
1315;21.9;-0.111697;1.4037952;-0.214548
1316;21.91666667;-0.111697;1.4037952;-0.214548
1317;21.93333333;-0.111697;1.4037952;-0.214548
1318;21.95;-0.111697;1.4037952;-0.214548
1319;21.96666667;-0.111697;1.4037952;-0.214548
1320;21.98333333;-0.111697;1.4037952;-0.214548
1321;22;-0.111697;1.4037952;-0.214548
1322;22.01666667;-0.111697;1.4037952;-0.214548
1323;22.03333333;-0.111697;1.4037952;-0.214548
1324;22.05;-0.111697;1.4037952;-0.214548
1325;22.06666667;-0.111697;1.4037952;-0.214548
1326;22.08333333;-0.111697;1.4037952;-0.214548
1327;22.1;-0.111697;1.4037952;-0.214548
1328;22.11666667;-0.111697;1.4037952;-0.214548
1329;22.13333333;-0.111697;1.4037952;-0.214548
1330;22.15;-0.111697;1.4037952;-0.214548
1331;22.16666667;-0.111697;1.4037952;-0.214548
1332;22.18333333;-0.111697;1.4037952;-0.214548
1333;22.2;-0.111697;1.4037952;-0.214548
1334;22.21666667;-0.111697;1.4037952;-0.214548
1335;22.23333333;-0.111697;1.4037952;-0.214548
1336;22.25;-0.111697;1.4037952;-0.214548
1337;22.26666667;-0.111697;1.4037952;-0.214548
1338;22.28333333;-0.111697;1.4037952;-0.214548
1339;22.3;-0.111697;1.4037952;-0.214548
1340;22.31666667;-0.111697;1.4037952;-0.214548
1341;22.33333333;-0.111697;1.4037952;-0.214548
1342;22.35;-0.111697;1.4037952;-0.214548
1343;22.36666667;-0.111697;1.4037952;-0.214548
1344;22.38333333;-0.111697;1.4037952;-0.214548
1345;22.4;-0.111697;1.4037952;-0.214548
1346;22.41666667;-0.111697;1.4037952;-0.214548
1347;22.43333333;-0.111697;1.4037952;-0.214548
1348;22.45;-0.111697;1.4037952;-0.214548
1349;22.46666667;-0.111697;1.4037952;-0.214548
1350;22.48333333;-0.111697;1.4037952;-0.214548
1351;22.5;-0.111697;1.4037952;-0.214548
1352;22.51666667;-0.111697;1.4037952;-0.214548
1353;22.53333333;-0.111697;1.4037952;-0.214548
1354;22.55;-0.111697;1.4037952;-0.214548
1355;22.56666667;-0.111697;1.4037952;-0.214548
1356;22.58333333;-0.111697;1.4037952;-0.214548
1357;22.6;-0.111697;1.4037952;-0.214548
1358;22.61666667;-0.111697;1.4037952;-0.214548
1359;22.63333333;-0.111697;1.4037952;-0.214548
1360;22.65;-0.111697;1.4037952;-0.214548
1361;22.66666667;-0.111697;1.4037952;-0.214548
1362;22.68333333;-0.111697;1.4037952;-0.214548
1363;22.7;-0.111697;1.4037952;-0.214548
1364;22.71666667;-0.111697;1.4037952;-0.214548
1365;22.73333333;-0.111697;1.4037952;-0.214548
1366;22.75;-0.111697;1.4037952;-0.214548
1367;22.76666667;-0.111697;1.4037952;-0.214548
1368;22.78333333;-0.111697;1.4037952;-0.214548
1369;22.8;-0.111697;1.4037952;-0.214548
1370;22.81666667;-0.111697;1.4037952;-0.214548
1371;22.83333333;-0.111697;1.4037952;-0.214548
1372;22.85;-0.111697;1.4037952;-0.214548
1373;22.86666667;-0.111697;1.4037952;-0.214548
1374;22.88333333;-0.111697;1.4037952;-0.214548
1375;22.9;-0.111697;1.4037952;-0.214548
1376;22.91666667;-0.111697;1.4037952;-0.214548
1377;22.93333333;-0.111697;1.4037952;-0.214548
1378;22.95;-0.111697;1.4037952;-0.214548
1379;22.96666667;-0.111697;1.4037952;-0.214548
1380;22.98333333;-0.111697;1.4037952;-0.214548
1381;23;-0.111697;1.4037952;-0.214548
1382;23.01666667;-0.111697;1.4037952;-0.214548
1383;23.03333333;-0.111697;1.4037952;-0.214548
1384;23.05;-0.111697;1.4037952;-0.214548
1385;23.06666667;-0.111697;1.4037952;-0.214548
1386;23.08333333;-0.111697;1.4037952;-0.214548
1387;23.1;-0.111697;1.4037952;-0.214548
1388;23.11666667;-0.111697;1.4037952;-0.214548
1389;23.13333333;-0.111697;1.4037952;-0.214548
1390;23.15;-0.111697;1.4037952;-0.214548
1391;23.16666667;-0.111697;1.4037952;-0.214548
1392;23.18333333;-0.111697;1.4037952;-0.214548
1393;23.2;-0.111697;1.4037952;-0.214548
1394;23.21666667;-0.111697;1.4037952;-0.214548
1395;23.23333333;-0.111697;1.4037952;-0.214548
1396;23.25;-0.111697;1.4037952;-0.214548
1397;23.26666667;-0.111697;1.4037952;-0.214548
1398;23.28333333;-0.111697;1.4037952;-0.214548
1399;23.3;-0.111697;1.4037952;-0.214548
1400;23.31666667;-0.111697;1.4037952;-0.214548
1401;23.33333333;-0.111697;1.4037952;-0.214548
1402;23.35;-0.111697;1.4037952;-0.214548
1403;23.36666667;-0.111697;1.4037952;-0.214548
1404;23.38333333;-0.111697;1.4037952;-0.214548
1405;23.4;-0.111697;1.4037952;-0.214548
1406;23.41666667;-0.111697;1.4037952;-0.214548
1407;23.43333333;-0.111697;1.4037952;-0.214548
1408;23.45;-0.111697;1.4037952;-0.214548
1409;23.46666667;-0.111697;1.4037952;-0.214548
1410;23.48333333;-0.111697;1.4037952;-0.214548
1411;23.5;-0.111697;1.4037952;-0.214548
1412;23.51666667;-0.111697;1.4037952;-0.214548
1413;23.53333333;-0.111697;1.4037952;-0.214548
1414;23.55;-0.111697;1.4037952;-0.214548
1415;23.56666667;-0.111697;1.4037952;-0.214548
1416;23.58333333;-0.111697;1.4037952;-0.214548
1417;23.6;-0.111697;1.4037952;-0.214548
1418;23.61666667;-0.111697;1.4037952;-0.214548
1419;23.63333333;-0.111697;1.4037952;-0.214548
1420;23.65;-0.111697;1.4037952;-0.214548
1421;23.66666667;-0.111697;1.4037952;-0.214548
1422;23.68333333;-0.111697;1.4037952;-0.214548
1423;23.7;-0.111697;1.4037952;-0.214548
1424;23.71666667;-0.111697;1.4037952;-0.214548
1425;23.73333333;-0.111697;1.4037952;-0.214548
1426;23.75;-0.111697;1.4037952;-0.214548
1427;23.76666667;-0.111697;1.4037952;-0.214548
1428;23.78333333;-0.111697;1.4037952;-0.214548
1429;23.8;-0.111697;1.4037952;-0.214548
1430;23.81666667;-0.111697;1.4037952;-0.214548
1431;23.83333333;-0.111697;1.4037952;-0.214548
1432;23.85;-0.111697;1.4037952;-0.214548
1433;23.86666667;-0.111697;1.4037952;-0.214548
1434;23.88333333;-0.111697;1.4037952;-0.214548
1435;23.9;-0.111697;1.4037952;-0.214548
1436;23.91666667;-0.111697;1.4037952;-0.214548
1437;23.93333333;-0.111697;1.4037952;-0.214548
1438;23.95;-0.111697;1.4037952;-0.214548
1439;23.96666667;-0.111697;1.4037952;-0.214548
1440;23.98333333;-0.111697;1.4037952;-0.214548
1441;24;-0.111697;1.4037952;-0.214548
1442;24.01666667;-0.111697;1.4037952;-0.214548
1443;24.03333333;-0.111697;1.4037952;-0.214548
1444;24.05;-0.111697;1.4037952;-0.214548
1445;24.06666667;-0.111697;1.4037952;-0.214548
1446;24.08333333;-0.111697;1.4037952;-0.214548
1447;24.1;-0.111697;1.4037952;-0.214548
1448;24.11666667;-0.111697;1.4037952;-0.214548
1449;24.13333333;-0.111697;1.4037952;-0.214548
1450;24.15;-0.111697;1.4037952;-0.214548
1451;24.16666667;-0.111697;1.4037952;-0.214548
1452;24.18333333;-0.111697;1.4037952;-0.214548
1453;24.2;-0.111697;1.4037952;-0.214548
1454;24.21666667;-0.111697;1.4037952;-0.214548
1455;24.23333333;-0.111697;1.4037952;-0.214548
1456;24.25;-0.111697;1.4037952;-0.214548
1457;24.26666667;-0.111697;1.4037952;-0.214548
1458;24.28333333;-0.111697;1.4037952;-0.214548
1459;24.3;-0.111697;1.4037952;-0.214548
1460;24.31666667;-0.111697;1.4037952;-0.214548
1461;24.33333333;-0.111697;1.4037952;-0.214548
1462;24.35;-0.111697;1.4037952;-0.214548
1463;24.36666667;-0.111697;1.4037952;-0.214548
1464;24.38333333;-0.111697;1.4037952;-0.214548
1465;24.4;-0.111697;1.4037952;-0.214548
1466;24.41666667;-0.111697;1.4037952;-0.214548
1467;24.43333333;-0.111697;1.4037952;-0.214548
1468;24.45;-0.111697;1.4037952;-0.214548
1469;24.46666667;-0.111697;1.4037952;-0.214548
1470;24.48333333;-0.111697;1.4037952;-0.214548
1471;24.5;-0.111697;1.4037952;-0.214548
1472;24.51666667;-0.111697;1.4037952;-0.214548
1473;24.53333333;-0.111697;1.4037952;-0.214548
1474;24.55;-0.111697;1.4037952;-0.214548
1475;24.56666667;-0.111697;1.4037952;-0.214548
1476;24.58333333;-0.111697;1.4037952;-0.214548
1477;24.6;-0.111697;1.4037952;-0.214548
1478;24.61666667;-0.111697;1.4037952;-0.214548
1479;24.63333333;-0.111697;1.4037952;-0.214548
1480;24.65;-0.111697;1.4037952;-0.214548
1481;24.66666667;-0.111697;1.4037952;-0.214548
1482;24.68333333;-0.111697;1.4037952;-0.214548
1483;24.7;-0.111697;1.4037952;-0.214548
1484;24.71666667;-0.111697;1.4037952;-0.214548
1485;24.73333333;-0.111697;1.4037952;-0.214548
1486;24.75;-0.111697;1.4037952;-0.214548
1487;24.76666667;-0.111697;1.4037952;-0.214548
1488;24.78333333;-0.111697;1.4037952;-0.214548
1489;24.8;-0.111697;1.4037952;-0.214548
1490;24.81666667;-0.111697;1.4037952;-0.214548
1491;24.83333333;-0.111697;1.4037952;-0.214548
1492;24.85;-0.111697;1.4037952;-0.214548
1493;24.86666667;-0.111697;1.4037952;-0.214548
1494;24.88333333;-0.111697;1.4037952;-0.214548
1495;24.9;-0.111697;1.4037952;-0.214548
1496;24.91666667;-0.111697;1.4037952;-0.214548
1497;24.93333333;-0.111697;1.4037952;-0.214548
1498;24.95;-0.111697;1.4037952;-0.214548
1499;24.96666667;-0.111697;1.4037952;-0.214548
1500;24.98333333;-0.111697;1.4037952;-0.214548
1501;25;-0.111697;1.4037952;-0.214548
1502;25.01666667;-0.111697;1.4037952;-0.214548
1503;25.03333333;-0.111697;1.4037952;-0.214548
1504;25.05;-0.111697;1.4037952;-0.214548
1505;25.06666667;-0.111697;1.4037952;-0.214548
1506;25.08333333;-0.111697;1.4037952;-0.214548
1507;25.1;-0.111697;1.4037952;-0.214548
1508;25.11666667;-0.111697;1.4037952;-0.214548
1509;25.13333333;-0.111697;1.4037952;-0.214548
1510;25.15;-0.111697;1.4037952;-0.214548
1511;25.16666667;-0.111697;1.4037952;-0.214548
1512;25.18333333;-0.111697;1.4037952;-0.214548
1513;25.2;-0.111697;1.4037952;-0.214548
1514;25.21666667;-0.111697;1.4037952;-0.214548
1515;25.23333333;-0.111697;1.4037952;-0.214548
1516;25.25;-0.111697;1.4037952;-0.214548
1517;25.26666667;-0.111697;1.4037952;-0.214548
1518;25.28333333;-0.111697;1.4037952;-0.214548
1519;25.3;-0.111697;1.4037952;-0.214548
1520;25.31666667;-0.111697;1.4037952;-0.214548
1521;25.33333333;-0.111697;1.4037952;-0.214548
1522;25.35;-0.111697;1.4037952;-0.214548
1523;25.36666667;-0.111697;1.4037952;-0.214548
1524;25.38333333;-0.111697;1.4037952;-0.214548
1525;25.4;-0.111697;1.4037952;-0.214548
1526;25.41666667;-0.111697;1.4037952;-0.214548
1527;25.43333333;-0.111697;1.4037952;-0.214548
1528;25.45;-0.111697;1.4037952;-0.214548
1529;25.46666667;-0.111697;1.4037952;-0.214548
1530;25.48333333;-0.111697;1.4037952;-0.214548
1531;25.5;-0.111697;1.4037952;-0.214548
1532;25.51666667;-0.111697;1.4037952;-0.214548
1533;25.53333333;-0.111697;1.4037952;-0.214548
1534;25.55;-0.111697;1.4037952;-0.214548
1535;25.56666667;-0.111697;1.4037952;-0.214548
1536;25.58333333;-0.111697;1.4037952;-0.214548
1537;25.6;-0.111697;1.4037952;-0.214548
1538;25.61666667;-0.111697;1.4037952;-0.214548
1539;25.63333333;-0.111697;1.4037952;-0.214548
1540;25.65;-0.111697;1.4037952;-0.214548
1541;25.66666667;-0.111697;1.4037952;-0.214548
1542;25.68333333;-0.111697;1.4037952;-0.214548
1543;25.7;-0.111697;1.4037952;-0.214548
1544;25.71666667;-0.111697;1.4037952;-0.214548
1545;25.73333333;-0.111697;1.4037952;-0.214548
1546;25.75;-0.111697;1.4037952;-0.214548
1547;25.76666667;-0.111697;1.4037952;-0.214548
1548;25.78333333;-0.111697;1.4037952;-0.214548
1549;25.8;-0.111697;1.4037952;-0.214548
1550;25.81666667;-0.111697;1.4037952;-0.214548
1551;25.83333333;-0.111697;1.4037952;-0.214548
1552;25.85;-0.111697;1.4037952;-0.214548
1553;25.86666667;-0.111697;1.4037952;-0.214548
1554;25.88333333;-0.111697;1.4037952;-0.214548
1555;25.9;-0.111697;1.4037952;-0.214548
1556;25.91666667;-0.111697;1.4037952;-0.214548
1557;25.93333333;-0.111697;1.4037952;-0.214548
1558;25.95;-0.111697;1.4037952;-0.214548
1559;25.96666667;-0.111697;1.4037952;-0.214548
1560;25.98333333;-0.111697;1.4037952;-0.214548
1561;26;-0.111697;1.4037952;-0.214548
1562;26.01666667;-0.111697;1.4037952;-0.214548
1563;26.03333333;-0.111697;1.4037952;-0.214548
1564;26.05;-0.111697;1.4037952;-0.214548
1565;26.06666667;-0.111697;1.4037952;-0.214548
1566;26.08333333;-0.111697;1.4037952;-0.214548
1567;26.1;-0.111697;1.4037952;-0.214548
1568;26.11666667;-0.111697;1.4037952;-0.214548
1569;26.13333333;-0.111697;1.4037952;-0.214548
1570;26.15;-0.111697;1.4037952;-0.214548
1571;26.16666667;-0.111697;1.4037952;-0.214548
1572;26.18333333;-0.111697;1.4037952;-0.214548
1573;26.2;-0.111697;1.4037952;-0.214548
1574;26.21666667;-0.111697;1.4037952;-0.214548
1575;26.23333333;-0.111697;1.4037952;-0.214548
1576;26.25;-0.111697;1.4037952;-0.214548
1577;26.26666667;-0.111697;1.4037952;-0.214548
1578;26.28333333;-0.111697;1.4037952;-0.214548
1579;26.3;-0.111697;1.4037952;-0.214548
1580;26.31666667;-0.111697;1.4037952;-0.214548
1581;26.33333333;-0.111697;1.4037952;-0.214548
1582;26.35;-0.111697;1.4037952;-0.214548
1583;26.36666667;-0.111697;1.4037952;-0.214548
1584;26.38333333;-0.111697;1.4037952;-0.214548
1585;26.4;-0.111697;1.4037952;-0.214548
1586;26.41666667;-0.111697;1.4037952;-0.214548
1587;26.43333333;-0.111697;1.4037952;-0.214548
1588;26.45;-0.111697;1.4037952;-0.214548
1589;26.46666667;-0.111697;1.4037952;-0.214548
1590;26.48333333;-0.111697;1.4037952;-0.214548
1591;26.5;-0.111697;1.4037952;-0.214548
1592;26.51666667;-0.111697;1.4037952;-0.214548
1593;26.53333333;-0.111697;1.4037952;-0.214548
1594;26.55;-0.111697;1.4037952;-0.214548
1595;26.56666667;-0.111697;1.4037952;-0.214548
1596;26.58333333;-0.111697;1.4037952;-0.214548
1597;26.6;-0.111697;1.4037952;-0.214548
1598;26.61666667;-0.111697;1.4037952;-0.214548
1599;26.63333333;-0.111697;1.4037952;-0.214548
1600;26.65;-0.111697;1.4037952;-0.214548
1601;26.66666667;-0.111697;1.4037952;-0.214548
1602;26.68333333;-0.111697;1.4037952;-0.214548
1603;26.7;-0.111697;1.4037952;-0.214548
1604;26.71666667;-0.111697;1.4037952;-0.214548
1605;26.73333333;-0.111697;1.4037952;-0.214548
1606;26.75;-0.111697;1.4037952;-0.214548
1607;26.76666667;-0.111697;1.4037952;-0.214548
1608;26.78333333;-0.111697;1.4037952;-0.214548
1609;26.8;-0.111697;1.4037952;-0.214548
1610;26.81666667;-0.111697;1.4037952;-0.214548
1611;26.83333333;-0.111697;1.4037952;-0.214548
1612;26.85;-0.111697;1.4037952;-0.214548
1613;26.86666667;-0.111697;1.4037952;-0.214548
1614;26.88333333;-0.111697;1.4037952;-0.214548
1615;26.9;-0.111697;1.4037952;-0.214548
1616;26.91666667;-0.111697;1.4037952;-0.214548
1617;26.93333333;-0.111697;1.4037952;-0.214548
1618;26.95;-0.111697;1.4037952;-0.214548
1619;26.96666667;-0.111697;1.4037952;-0.214548
1620;26.98333333;-0.111697;1.4037952;-0.214548
1621;27;-0.111697;1.4037952;-0.214548
1622;27.01666667;-0.111697;1.4037952;-0.214548
1623;27.03333333;-0.111697;1.4037952;-0.214548
1624;27.05;-0.111697;1.4037952;-0.214548
