DataType=Vec3																								
version=3																								
OpenSimVersion=4.4-2022-07-23-0e9fedc																								
endheader																								
time	/bodyset/femur_r|position			/bodyset/femur_l|position			/bodyset/tibia_r|position			/bodyset/tibia_l|position			/bodyset/humerus_r|position			/bodyset/humerus_l|position			/bodyset/radius_r|position			/bodyset/radius_l|position		
0.55	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107755115	1.104492516	0.229487975	-0.108305626	1.104429228	-0.231553088
0.56666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107986273	1.104500968	0.230206139	-0.10825524	1.10445611	-0.231897146
0.58333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108046756	1.104524402	0.230870834	-0.108193564	1.104500721	-0.232358764
0.6	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108074541	1.10453419	0.231405796	-0.108192167	1.104535584	-0.232527135
0.61666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108164319	1.104521681	0.231618146	-0.10831791	1.104583808	-0.232542347
0.63333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.10820428	1.104517442	0.231867252	-0.1083817	1.104608344	-0.232569063
0.65	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108313153	1.104528416	0.232332801	-0.108422304	1.104609498	-0.232462061
0.66666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108300096	1.10452858	0.232622998	-0.108528346	1.104611623	-0.232485663
0.68333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108493527	1.10452305	0.232900906	-0.108492682	1.104609159	-0.232532931
0.7	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108511573	1.104549685	0.233490254	-0.108473759	1.10461964	-0.232705661
0.71666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108885451	1.10455932	0.233955335	-0.108473094	1.104638744	-0.232811565
0.73333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.109156194	1.104586498	0.234560004	-0.10835468	1.104654236	-0.232874225
0.75	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.10906849	1.104624985	0.235052058	-0.108208535	1.104677375	-0.233022273
0.76666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108898736	1.104689895	0.235725256	-0.108011388	1.104705413	-0.233265643
0.78333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108379269	1.104730551	0.235982489	-0.107879486	1.104722648	-0.233357842
0.8	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107858614	1.104765397	0.236179898	-0.107838239	1.104729863	-0.233424806
0.81666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107090109	1.104814522	0.236298492	-0.107816683	1.104710861	-0.233356514
0.83333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106269264	1.104874366	0.236739684	-0.107916815	1.104693979	-0.233231511
0.85	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106017649	1.104904532	0.237090566	-0.108044279	1.104691669	-0.233234763
0.86666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.10580938	1.104935048	0.237498021	-0.108174434	1.104700259	-0.233257003
0.88333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.105521328	1.1049794	0.237895215	-0.108370466	1.104726796	-0.233385265
0.9	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.105521119	1.105002517	0.238151949	-0.108585663	1.104743595	-0.233564261
0.91666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.105593196	1.105062941	0.238720158	-0.108767514	1.104763793	-0.23368586
0.93333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.105921658	1.105079562	0.239027198	-0.108941771	1.104781823	-0.233681371
0.95	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106037634	1.105100212	0.239332131	-0.109074713	1.1047822	-0.233649607
0.96666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106040986	1.105141852	0.239777831	-0.109199689	1.10477471	-0.233562938
0.98333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106294876	1.105155912	0.240116365	-0.109282989	1.104765028	-0.23355576
1	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106787303	1.105155511	0.240483382	-0.109318656	1.104754251	-0.233657515
1.01666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106993316	1.105165738	0.240718039	-0.109337856	1.10475391	-0.233836938
1.03333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107126513	1.105167685	0.240911825	-0.109411255	1.104759557	-0.234066265
1.05	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107173105	1.105166133	0.240982457	-0.109553875	1.104765005	-0.23434459
1.06666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107154572	1.105166512	0.241057028	-0.109727294	1.104772708	-0.234599925
1.08333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107097211	1.105160401	0.240999233	-0.109963875	1.10477605	-0.23483636
1.1	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107155522	1.105145732	0.240941247	-0.110220038	1.104769872	-0.235073541
1.11666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.10750515	1.105115487	0.24087203	-0.110513088	1.10475424	-0.235285916
1.13333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108203625	1.105077283	0.240903085	-0.110854742	1.104695437	-0.235383095
1.15	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108279979	1.105083093	0.240974975	-0.111204936	1.104665412	-0.235519911
1.16666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.10817009	1.105074241	0.240761831	-0.111561648	1.104630337	-0.235660383
1.18333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.10794613	1.105066721	0.240465217	-0.111856684	1.104610449	-0.235727358
1.2	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107709984	1.105081249	0.240384731	-0.11206397	1.104600462	-0.23580964
1.21666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107442002	1.105084295	0.240108743	-0.112240394	1.104586585	-0.235863118
1.23333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107284218	1.105106779	0.24007724	-0.11240102	1.104578085	-0.235916978
1.25	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107003423	1.105115627	0.239922829	-0.112545453	1.104573022	-0.235924526
1.26666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106886263	1.105126986	0.239927227	-0.112692306	1.104563799	-0.235911949
1.28333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106878357	1.105137558	0.239988933	-0.112849051	1.104553241	-0.235998426
1.3	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106685287	1.105154006	0.240069871	-0.112978418	1.104538575	-0.236136691
1.31666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106475222	1.105164482	0.240031241	-0.113060802	1.104529765	-0.23625882
1.33333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106329061	1.105170776	0.239951352	-0.11314448	1.104523172	-0.236322513
1.35	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.10629692	1.105171295	0.239914876	-0.113217877	1.104508877	-0.236289379
1.36666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106458033	1.105157737	0.239885063	-0.113266509	1.104499217	-0.236300711
1.38333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106764773	1.105128159	0.239903177	-0.113313915	1.104493998	-0.236338815
1.4	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.106971855	1.105092334	0.240027333	-0.113348972	1.104499544	-0.236502797
1.41666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107493857	1.105074356	0.240299511	-0.113439893	1.104507072	-0.236521221
1.43333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.107925998	1.105061168	0.240629328	-0.113507056	1.104529228	-0.236652156
1.45	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108252946	1.105040257	0.240856709	-0.113618333	1.104551713	-0.236845146
1.46666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108817901	1.105025019	0.241165828	-0.113772485	1.104598549	-0.237051941
1.48333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.10922094	1.105019043	0.241422871	-0.113941313	1.104636193	-0.237158766
1.5	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.109530613	1.105003875	0.241645286	-0.114094588	1.104657502	-0.237175081
1.51666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.109715148	1.105001734	0.241819878	-0.114190422	1.104663868	-0.237231097
1.53333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.109867271	1.105002721	0.241965892	-0.114259104	1.104656048	-0.23721698
1.55	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.109891079	1.105014975	0.242157458	-0.114332666	1.104637391	-0.237227866
1.56666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.109834146	1.105016164	0.242116042	-0.114352609	1.10462136	-0.237300459
1.58333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.109800207	1.105030911	0.241984658	-0.11433014	1.104597442	-0.237377615
1.6	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.109466338	1.105022555	0.241654242	-0.114290401	1.104591377	-0.237439569
1.61666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.109144227	1.105019678	0.241217329	-0.114210519	1.104602706	-0.237616738
1.63333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108918835	1.105008529	0.240892678	-0.114166482	1.104614046	-0.237819733
1.65	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108514488	1.104995282	0.2404359	-0.114168015	1.10462199	-0.238060961
1.66666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108290652	1.104979051	0.240060997	-0.114180685	1.104626372	-0.238325562
1.68333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108263472	1.104971729	0.239967245	-0.114237606	1.104626137	-0.2385238
1.7	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108223784	1.104969441	0.239869809	-0.114241786	1.104632805	-0.238822569
1.71666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108189873	1.104969171	0.239824307	-0.114177911	1.104640787	-0.239056592
1.73333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108335371	1.104982211	0.239985733	-0.114130026	1.10463881	-0.239162868
1.75	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108465487	1.104988422	0.240107985	-0.11405758	1.104627193	-0.239258565
1.76666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108787316	1.105012821	0.2405264	-0.113958449	1.104620593	-0.239289184
1.78333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108843143	1.105035807	0.240769637	-0.113921007	1.104633209	-0.239429349
1.8	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108798548	1.105053944	0.240909623	-0.113830737	1.10464989	-0.23951964
1.81666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108796638	1.105074479	0.241043738	-0.113678433	1.104675916	-0.239544636
1.83333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.10866474	1.105089459	0.24112408	-0.113599393	1.104694017	-0.239521976
1.85	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108702767	1.105096548	0.241210539	-0.113434395	1.104713906	-0.239572717
1.86666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108758506	1.105106364	0.241325413	-0.113376711	1.104729852	-0.239521108
1.88333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108781433	1.105111158	0.241387339	-0.113415084	1.104748088	-0.239427699
1.9	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108863818	1.105110058	0.241411328	-0.11340767	1.104767309	-0.239384764
1.91666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108898677	1.105104824	0.241370707	-0.113349699	1.104772994	-0.239359508
1.93333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108983566	1.105094949	0.241302861	-0.113406034	1.104773573	-0.239408347
1.95	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.1089446	1.105084214	0.241156708	-0.113464871	1.104773729	-0.239548861
1.96666667	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108883995	1.105075126	0.241019897	-0.113548733	1.104777772	-0.23973414
1.98333333	-0.0641847	0.8497811	0.0779238	-0.0641847	0.8497811	-0.0779238	-0.0639132	0.44861852	0.07671751	-0.06369986	0.46041849	-0.07679338	-0.111697	1.4037952	0.214548	-0.111697	1.4037952	-0.214548	-0.108812324	1.105071412	0.240982155	-0.113676218	1.104785313	-0.239943999
