DataRate=60		
DataType=Quaternion
version= 3		
OpenSimVersion= 4.1		
endheader		
time	r_humerus_imu	r_ulna_radius_hand_imu
23.116666666666667	 0.668762, -0.01840081, 0.025143895, 0.74282724	 0.71461993, -0.053882465, -4.7674114E-4, -0.69743454
23.133333333333333	 0.6688907, -0.017827269, 0.02482559, 0.7427361	 0.71443576, -0.05425569, -5.176658E-4, -0.6975944
23.15	 0.66907406, -0.017148314, 0.02446338, 0.74259883	 0.71438074, -0.054683518, -7.9885684E-4, -0.6976169
23.166666666666668	 0.6692588, -0.016474484, 0.024142073, 0.7424583	 0.71439683, -0.055069003, -0.0011418291, -0.69756967
23.183333333333334	 0.669408, -0.015944565, 0.024073841, 0.74233747	 0.714438, -0.055509936, -0.0014598418, -0.69749194
23.2	 0.66958547, -0.01533381, 0.024059994, 0.7421907	 0.71441454, -0.055934936, -0.0017060841, -0.69748133
23.216666666666665	 0.66993564, -0.014358505, 0.023574807, 0.74190974	 0.7143073, -0.056182552, -0.0016978417, -0.6975714
23.233333333333334	 0.6704128, -0.012937978, 0.022440204, 0.7415399	 0.71410966, -0.056180645, -0.0013418705, -0.6977748
23.25	 0.67060673, -0.011667218, 0.021495912, 0.7414136	 0.7140512, -0.05622671, -9.604951E-4, -0.6978313
23.266666666666666	 0.6706755, -0.01080253, 0.021160861, 0.7413741	 0.71415114, -0.056410637, -9.7198284E-4, -0.69771415
23.28333333333333	 0.67089546, -0.0097493995, 0.02067213, 0.74120355	 0.7143651, -0.056738723, -0.0015298035, -0.6974675
23.3	 0.6712309, -0.008338271, 0.019996626, 0.7409354	 0.71453065, -0.05698248, -0.0021397034, -0.6972766
23.316666666666666	 0.6716162, -0.0067131394, 0.019254817, 0.74062234	 0.7146687, -0.05705462, -0.0025194474, -0.6971277
23.333333333333332	 0.6722654, -0.004651756, 0.018252742, 0.74007434	 0.71466047, -0.056936834, -0.0024342553, -0.6971461
23.35	 0.6726071, -0.0029866663, 0.017602095, 0.73978823	 0.7145259, -0.056699835, -0.0019696099, -0.6973051
23.366666666666667	 0.6728015, -0.0014339525, 0.01677429, 0.73963547	 0.714572, -0.056725465, -0.0020538738, -0.6972552
23.383333333333333	 0.6730427, 1.359103E-4, 0.015968448, 0.7394352	 0.7146264, -0.05686815, -0.0023937828, -0.6971867
23.4	 0.673336, 0.0016784653, 0.015192579, 0.7391824	 0.71465117, -0.056922056, -0.0026399049, -0.69715613
23.416666666666668	 0.6736197, 0.0028526734, 0.014963535, 0.7389249	 0.7146004, -0.056834012, -0.0026492707, -0.6972154
23.433333333333334	 0.67401135, 0.00412526, 0.014523963, 0.7385705	 0.71459866, -0.056801714, -0.0026825487, -0.6972196
23.45	 0.67426115, 0.005347172, 0.014062076, 0.73834354	 0.7146512, -0.056867328, -0.0029526143, -0.69715935
23.466666666666665	 0.67441934, 0.0065266932, 0.013372122, 0.7382024	 0.71470976, -0.05697711, -0.003355514, -0.6970886
23.483333333333334	 0.67466706, 0.007954003, 0.012234983, 0.73798174	 0.7149164, -0.057220902, -0.003880451, -0.69685405
23.5	 0.67498916, 0.00945805, 0.01080436, 0.73769176	 0.71508616, -0.057469394, -0.004359127, -0.6966565
23.516666666666666	 0.6752502, 0.010733358, 0.009827017, 0.7374493	 0.7153254, -0.05782416, -0.004920014, -0.6963777
23.53333333333333	 0.6754561, 0.011912151, 0.008699215, 0.7372565	 0.7154196, -0.058079243, -0.0053994246, -0.6962561
23.55	 0.6755351, 0.013224793, 0.007761031, 0.7371723	 0.7155154, -0.05854303, -0.006183634, -0.6961122
23.566666666666666	 0.67553777, 0.014826764, 0.0062127966, 0.737154	 0.71548617, -0.05846775, -0.0061551034, -0.6961489
23.583333333333332	 0.6755187, 0.016512835, 0.004271311, 0.7371495	 0.71545136, -0.05842906, -0.0062220604, -0.6961873
23.6	 0.6753903, 0.01776637, 0.0028262294, 0.73724496	 0.715626, -0.058579013, -0.006602252, -0.6959917
23.616666666666667	 0.6751969, 0.018738547, 0.0017080695, 0.7374015	 0.7156233, -0.058660917, -0.006768104, -0.69598603
23.633333333333333	 0.67506576, 0.019306472, 0.0011804884, 0.7375078	 0.7155696, -0.058584973, -0.0066746976, -0.69604844
23.65	 0.67525005, 0.019847728, 7.790239E-4, 0.73732525	 0.7155456, -0.058464386, -0.006621279, -0.69608384
23.666666666666668	 0.6754743, 0.020338867, 3.963914E-4, 0.73710674	 0.7154671, -0.05832851, -0.006594486, -0.6961761
23.683333333333334	 0.67574894, 0.020977095, -2.5881483E-4, 0.736837	 0.7154362, -0.05831113, -0.00668342, -0.6962085
23.7	 0.67606115, 0.022036674, -0.0014835736, 0.7365182	 0.71547633, -0.058383178, -0.006883925, -0.69615924
23.716666666666665	 0.6762709, 0.02296636, -0.0025403765, 0.7362945	 0.7153964, -0.058303706, -0.0068639903, -0.69624835
23.733333333333334	 0.6764848, 0.023661558, -0.003219699, 0.73607314	 0.71538746, -0.058321312, -0.0068897745, -0.69625574
23.75	 0.6765058, 0.024005424, -0.0034382953, 0.7360417	 0.7153761, -0.058406703, -0.006969905, -0.6962595
23.766666666666666	 0.6764651, 0.02430493, -0.0036228301, 0.7360684	 0.7154224, -0.058602706, -0.0072499416, -0.6961925
23.78333333333333	 0.67646074, 0.024845174, -0.0041155894, 0.73605174	 0.71544975, -0.058723215, -0.007457701, -0.69615215
23.8	 0.6765309, 0.025645088, -0.004878405, 0.7359552	 0.71539086, -0.058717426, -0.0074338675, -0.69621325
23.816666666666666	 0.6766109, 0.026602834, -0.0056813345, 0.73584175	 0.715179, -0.058627542, -0.0071998425, -0.696441
23.833333333333332	 0.6766549, 0.027379323, -0.0062214253, 0.7357687	 0.7151008, -0.058749557, -0.007319978, -0.6965098
23.85	 0.6766377, 0.02801517, -0.0067349467, 0.735756	 0.71517813, -0.059063036, -0.007770927, -0.6963991
23.866666666666667	 0.6766181, 0.028642297, -0.0072832126, 0.7357446	 0.71524066, -0.0593484, -0.008085801, -0.696307
23.883333333333333	 0.67654467, 0.028937347, -0.0074677705, 0.7357987	 0.7151888, -0.05943463, -0.007966157, -0.6963541
23.9	 0.6765235, 0.029119708, -0.007667415, 0.73580897	 0.7151228, -0.05951828, -0.007696885, -0.69641775
23.916666666666668	 0.6765929, 0.029546767, -0.008226857, 0.73572195	 0.7150852, -0.059684787, -0.007527095, -0.69644403
23.933333333333334	 0.6764267, 0.030331468, -0.009360967, 0.73582923	 0.71505135, -0.059895538, -0.0074291276, -0.6964618
23.95	 0.67602503, 0.031316735, -0.010770212, 0.7361379	 0.71490705, -0.060189042, -0.00737117, -0.6965852
23.966666666666665	 0.6757426, 0.031993754, -0.011768543, 0.7363527	 0.71486336, -0.06048519, -0.0074267196, -0.69660383
23.983333333333334	 0.675529, 0.03238179, -0.012375492, 0.73652184	 0.71485496, -0.06073105, -0.0075104604, -0.6965902
24	 0.67539245, 0.03262998, -0.012739728, 0.73663	 0.7150428, -0.061108008, -0.007950268, -0.69635946
24.016666666666666	 0.6753544, 0.0328373, -0.013072855, 0.7366496	 0.7153048, -0.061628867, -0.008754596, -0.6960349
24.03333333333333	 0.6753864, 0.0333283, -0.013672733, 0.7365874	 0.71549326, -0.062117953, -0.00936891, -0.6957897
24.05	 0.67545176, 0.03395388, -0.014380843, 0.7364855	 0.71538687, -0.062336877, -0.009235751, -0.6958811
24.066666666666666	 0.67556036, 0.03455569, -0.014992563, 0.73634565	 0.7152968, -0.06250585, -0.009082695, -0.6959605
24.083333333333332	 0.67565066, 0.035115704, -0.015477109, 0.7362264	 0.7152988, -0.06263324, -0.009049362, -0.6959475
24.1	 0.67576975, 0.035667162, -0.01597397, 0.7360797	 0.715271, -0.06268221, -0.009047359, -0.6959717
24.116666666666667	 0.6758396, 0.036176343, -0.016592953, 0.7359772	 0.7152952, -0.06275026, -0.009186675, -0.69593894
24.133333333333333	 0.6759727, 0.0372505, -0.018753635, 0.73574924	 0.71523, -0.06274825, -0.009180441, -0.6960062
24.15	 0.6760489, 0.037564997, -0.019293362, 0.7356494	 0.71522075, -0.06281405, -0.009230341, -0.6960091
24.166666666666668	 0.67620516, 0.038076505, -0.019934002, 0.7354623	 0.7152412, -0.06284425, -0.009323145, -0.69598407
24.183333333333334	 0.67646044, 0.03869629, -0.02084678, 0.73516995	 0.7152933, -0.062851906, -0.009363819, -0.6959292
24.2	 0.6767576, 0.039509363, -0.021943804, 0.73482126	 0.7153993, -0.06284982, -0.00937645, -0.6958203
24.216666666666665	 0.6770538, 0.040289506, -0.022919701, 0.734476	 0.7155079, -0.0629109, -0.009488281, -0.6957016
24.233333333333334	 0.67738634, 0.041067626, -0.023730442, 0.7341005	 0.7154433, -0.06295027, -0.009394755, -0.69576573
24.25	 0.677631, 0.041679807, -0.024225045, 0.73382396	 0.7153821, -0.06309629, -0.009336083, -0.6958163
24.266666666666666	 0.67763406, 0.042189337, -0.024067067, 0.7337973	 0.7154101, -0.06328644, -0.009382426, -0.69576955
24.28333333333333	 0.67755264, 0.04260264, -0.023824368, 0.7338564	 0.7154403, -0.0634589, -0.009445133, -0.6957221
24.3	 0.6775885, 0.04286356, -0.024111943, 0.7337986	 0.71537894, -0.063621126, -0.00942114, -0.6957705
24.316666666666666	 0.6774716, 0.04317146, -0.024544079, 0.7338744	 0.7152758, -0.06382322, -0.00942879, -0.695858
24.333333333333332	 0.67738336, 0.043416835, -0.024696296, 0.73393613	 0.71517116, -0.06404827, -0.009266839, -0.6959471
24.35	 0.6771182, 0.04346308, -0.02458682, 0.7341818	 0.7150777, -0.064226195, -0.0089857625, -0.69603044
24.366666666666667	 0.676864, 0.04339032, -0.02444233, 0.7344252	 0.7151125, -0.06443202, -0.008936258, -0.6959761
24.383333333333333	 0.67673, 0.043527838, -0.024554232, 0.73453677	 0.71514094, -0.06459767, -0.008985585, -0.6959309
24.4	 0.676615, 0.0437777, -0.024746774, 0.7346213	 0.715218, -0.06486294, -0.009213929, -0.6958241
24.416666666666668	 0.6764554, 0.044081207, -0.024936225, 0.73474365	 0.715345, -0.06514247, -0.009551192, -0.6956629
24.433333333333334	 0.6763258, 0.044460386, -0.025281265, 0.7348284	 0.71548223, -0.06544072, -0.009889911, -0.69548905
24.45	 0.6762002, 0.044825345, -0.025866732, 0.7349015	 0.7156441, -0.06571169, -0.010252196, -0.6952917
24.466666666666665	 0.6760842, 0.045241836, -0.026587471, 0.7349569	 0.71580493, -0.06599503, -0.010773002, -0.6950916
24.483333333333334	 0.67594755, 0.04572462, -0.02719987, 0.7350303	 0.7157832, -0.06606049, -0.01090739, -0.69510543
24.5	 0.67569244, 0.046218302, -0.027767813, 0.7352128	 0.7157138, -0.06600918, -0.010754681, -0.6951841
24.516666666666666	 0.6753285, 0.04679495, -0.028291693, 0.73549074	 0.71567565, -0.06595672, -0.010555604, -0.69523156
24.53333333333333	 0.67503804, 0.047350228, -0.028987505, 0.73569465	 0.71569717, -0.0660741, -0.010730015, -0.6951955
24.55	 0.6748814, 0.04777951, -0.029633114, 0.73578477	 0.71571577, -0.06627954, -0.011010563, -0.69515234
24.566666666666666	 0.6747925, 0.04816956, -0.030338444, 0.73581225	 0.715677, -0.06643062, -0.011088456, -0.69517666
24.583333333333332	 0.67472446, 0.04850169, -0.030968431, 0.73582643	 0.7156089, -0.066584155, -0.0111308675, -0.6952314
24.6	 0.6747306, 0.048989154, -0.03198458, 0.73574525	 0.71553874, -0.06668276, -0.011129239, -0.69529414
24.616666666666667	 0.6748633, 0.049786292, -0.03344034, 0.7355051	 0.71543586, -0.06677827, -0.011020154, -0.6953926
24.633333333333333	 0.67512536, 0.050853416, -0.035465628, 0.7350966	 0.7153881, -0.0670032, -0.0110565955, -0.69541943
24.65	 0.6754454, 0.052576136, -0.037864223, 0.73456156	 0.71540225, -0.06732851, -0.0112845, -0.6953698
24.666666666666668	 0.6759404, 0.054756608, -0.04101211, 0.73377746	 0.715264, -0.06746598, -0.011352124, -0.69549763
24.683333333333334	 0.67633516, 0.057163972, -0.044140007, 0.7330483	 0.7151203, -0.06741297, -0.011223273, -0.69565266
24.7	 0.6764068, 0.058288094, -0.04506032, 0.73283774	 0.715068, -0.06738513, -0.0110678915, -0.6957117
24.716666666666665	 0.67645746, 0.05909447, -0.045807164, 0.7326801	 0.71501994, -0.06745182, -0.011122371, -0.69575363
24.733333333333334	 0.67640734, 0.060076654, -0.04644307, 0.73260653	 0.71511024, -0.067765504, -0.011463014, -0.6956248
24.75	 0.67633176, 0.06111269, -0.047147684, 0.7325454	 0.7151027, -0.06808134, -0.011595052, -0.6955995
24.766666666666666	 0.67626745, 0.06189614, -0.04759103, 0.7325104	 0.7149231, -0.06819835, -0.0112122195, -0.69577897
24.78333333333333	 0.67624485, 0.062603064, -0.048020363, 0.7324433	 0.7148173, -0.06840185, -0.010992378, -0.69587135
24.8	 0.6762947, 0.06340128, -0.048610464, 0.7322898	 0.7146323, -0.068657205, -0.010942678, -0.6960368
24.816666666666666	 0.67627865, 0.063926175, -0.048871335, 0.73224145	 0.7144768, -0.06902204, -0.011015024, -0.6961593
24.833333333333332	 0.6762505, 0.06438268, -0.049034145, 0.7322164	 0.71437895, -0.06937056, -0.010897312, -0.6962267
24.85	 0.6761992, 0.064746805, -0.049059097, 0.7322302	 0.71426994, -0.069553025, -0.010640736, -0.6963244
24.866666666666667	 0.67613274, 0.065119386, -0.04885398, 0.7322721	 0.7142211, -0.06964087, -0.010441224, -0.69636875
24.883333333333333	 0.67610526, 0.065566316, -0.048985373, 0.73224884	 0.7142363, -0.06973523, -0.010417454, -0.696344
24.9	 0.6761109, 0.066051215, -0.049307805, 0.7321785	 0.71424025, -0.06988854, -0.010615823, -0.69632167
24.916666666666668	 0.6761229, 0.066475704, -0.04964326, 0.7321063	 0.71428436, -0.07014981, -0.010939377, -0.6962451
24.933333333333334	 0.67603904, 0.0667009, -0.049577538, 0.7321678	 0.71429527, -0.07040435, -0.011043707, -0.6962066
24.95	 0.6759085, 0.06685279, -0.049571887, 0.7322747	 0.7141372, -0.07048173, -0.010637165, -0.6963673
24.966666666666665	 0.67578435, 0.06704735, -0.0497654, 0.7323584	 0.7139228, -0.07059249, -0.010130573, -0.6965835
24.983333333333334	 0.67571586, 0.06736331, -0.050170694, 0.7323651	 0.71367896, -0.07071778, -0.009661235, -0.69682723
25	 0.67566895, 0.06766719, -0.050578494, 0.73235226	 0.71359205, -0.07098563, -0.009560111, -0.6968904
25.016666666666666	 0.6756005, 0.06792378, -0.05072748, 0.7323813	 0.7136033, -0.071307436, -0.009673294, -0.69684434
25.03333333333333	 0.6755122, 0.06803203, -0.05064938, 0.73245806	 0.71364486, -0.071533404, -0.009778939, -0.69677734
25.05	 0.67535734, 0.068155624, -0.050456885, 0.7326027	 0.71362334, -0.07160356, -0.009586715, -0.69679475
25.066666666666666	 0.6751708, 0.06853899, -0.050658274, 0.732725	 0.7135512, -0.07161627, -0.009272097, -0.6968715
25.083333333333332	 0.6749898, 0.06922891, -0.051315874, 0.7327811	 0.7134848, -0.071646094, -0.008960942, -0.69694054
25.1	 0.6749348, 0.06998958, -0.052540086, 0.7326727	 0.7132928, -0.071601294, -0.008553333, -0.6971467
25.116666666666667	 0.674848, 0.070579536, -0.053297415, 0.73264146	 0.7133206, -0.07180821, -0.008420436, -0.6970986
25.133333333333333	 0.6747341, 0.070716485, -0.05321038, 0.73273927	 0.7132891, -0.07194288, -0.008279263, -0.69711876
25.15	 0.67461526, 0.07085988, -0.052999336, 0.7328502	 0.71337223, -0.072202295, -0.008539894, -0.69700354
25.166666666666668	 0.674523, 0.070976146, -0.052787926, 0.7329391	 0.71345323, -0.07241691, -0.008680805, -0.6968967
25.183333333333334	 0.6744271, 0.07104602, -0.052364387, 0.733051	 0.7135036, -0.0725038, -0.00873841, -0.69683546
25.2	 0.6743114, 0.07097573, -0.05170969, 0.73321074	 0.7135445, -0.072567225, -0.008809328, -0.69678605
25.216666666666665	 0.67410624, 0.070608854, -0.050425474, 0.73352414	 0.71345365, -0.07253621, -0.008749016, -0.6968831
25.233333333333334	 0.67385435, 0.069576, -0.048897885, 0.73395765	 0.71344805, -0.07260966, -0.008848153, -0.69688
25.25	 0.67342675, 0.06787608, -0.046811458, 0.734645	 0.71348006, -0.07283929, -0.009051368, -0.69682056
25.266666666666666	 0.6728445, 0.06494285, -0.04398306, 0.73561764	 0.71343994, -0.07290813, -0.008902452, -0.69685626
25.28333333333333	 0.6723407, 0.060564175, -0.04008184, 0.73667413	 0.7134052, -0.07295303, -0.008711346, -0.6968896
25.3	 0.6714181, 0.05503562, -0.03496279, 0.7382085	 0.7133167, -0.0729289, -0.008412374, -0.6969865
25.316666666666666	 0.6708215, 0.04928779, -0.029693738, 0.7393869	 0.71326375, -0.07291867, -0.008202081, -0.69704413
25.333333333333332	 0.6707513, 0.042106662, -0.023104656, 0.7401291	 0.7133375, -0.0730917, -0.008329013, -0.69694906
25.35	 0.67043936, 0.03572524, -0.017001398, 0.74091226	 0.71336067, -0.07317539, -0.008464475, -0.6969149
25.366666666666667	 0.66970587, 0.028645098, -0.010710189, 0.742	 0.7133733, -0.073161654, -0.008494313, -0.6969031
25.383333333333333	 0.6688483, 0.022671442, -0.005501541, 0.7430364	 0.7132755, -0.073005974, -0.008205093, -0.697023
25.4	 0.66869026, 0.022113677, -0.0050108004, 0.74319875	 0.7132392, -0.072922304, -0.008049056, -0.6970706
25.416666666666668	 0.66842645, 0.021693394, -0.004652805, 0.7434508	 0.7133047, -0.07297164, -0.008150135, -0.6969973
25.433333333333334	 0.66833943, 0.02141705, -0.0043956176, 0.74353856	 0.7133904, -0.07309837, -0.008352307, -0.696894
25.45	 0.6683553, 0.021133747, -0.0041163554, 0.7435339	 0.7134538, -0.0731514, -0.0084107015, -0.6968227
25.466666666666665	 0.66855747, 0.020887557, -0.003929916, 0.74336004	 0.71347487, -0.07315841, -0.008337823, -0.6968012
25.483333333333334	 0.6687634, 0.020658249, -0.0037296053, 0.7431822	 0.7134673, -0.073187575, -0.0082763415, -0.69680655
25.5	 0.6693175, 0.02043157, -0.0034623456, 0.74269086	 0.71342856, -0.07322632, -0.008233848, -0.69684273
25.516666666666666	 0.67041826, 0.020153303, -0.003086194, 0.7417066	 0.7134147, -0.07325048, -0.008211376, -0.6968546
25.53333333333333	 0.67190003, 0.019631412, -0.002475562, 0.740381	 0.71336824, -0.07316468, -0.008077672, -0.6969129
25.55	 0.6749235, 0.019254543, -0.0019494062, 0.7376373	 0.71337205, -0.07306334, -0.00790667, -0.6969215
25.566666666666666	 0.67742336, 0.018757015, -0.0015394869, 0.7353559	 0.71333647, -0.072933614, -0.0076186373, -0.6969749
25.583333333333332	 0.67922467, 0.018165935, -0.0013105096, 0.7337078	 0.7133558, -0.07298449, -0.007697838, -0.6969487
25.6	 0.6807592, 0.017806971, -9.47426E-4, 0.73229367	 0.7133878, -0.07300541, -0.0078662895, -0.69691193
25.616666666666667	 0.6820322, 0.017601168, -5.388419E-4, 0.7311136	 0.71343267, -0.072994836, -0.007968499, -0.696866
25.633333333333333	 0.6831537, 0.017357145, -5.3889973E-5, 0.73007184	 0.7134069, -0.072891325, -0.0077468297, -0.69690573
25.65	 0.6840955, 0.016892597, 0.0010478083, 0.7291994	 0.71346647, -0.0728785, -0.007614892, -0.69684756
25.666666666666668	 0.68520117, 0.015597047, 0.0019297868, 0.7281876	 0.71355915, -0.07287272, -0.0075700963, -0.6967538
25.683333333333334	 0.68628395, 0.014354565, 0.002903295, 0.7271897	 0.71364754, -0.072936386, -0.007554759, -0.69665664
25.7	 0.6879894, 0.0131754195, 0.003307999, 0.7255971	 0.71367663, -0.07251226, -0.0076624993, -0.69667
25.716666666666665	 0.6894896, 0.012975539, 0.0033992238, 0.7241746	 0.71368283, -0.0724454, -0.007749922, -0.6966695
25.733333333333334	 0.69074094, 0.013045654, 0.0033288554, 0.7229802	 0.71367025, -0.072484, -0.0075769923, -0.6966803
25.75	 0.6925233, 0.013102246, 0.0029610386, 0.72127384	 0.71369046, -0.07248835, -0.007418133, -0.69666094
25.766666666666666	 0.69372743, 0.013052552, 0.0028423874, 0.72011715	 0.71375865, -0.0722786, -0.0074201394, -0.6966129
25.78333333333333	 0.6945375, 0.013007801, 0.0029456057, 0.7193362	 0.71378666, -0.07201199, -0.007144324, -0.6966145
25.8	 0.6953674, 0.012649601, 0.0030492959, 0.7185401	 0.71365917, -0.0710704, -0.0061109127, -0.69685185
25.816666666666666	 0.69586027, 0.012667495, 0.003048022, 0.7180624	 0.7133803, -0.07033578, -0.0047336794, -0.69722253
25.833333333333332	 0.6966511, 0.012639679, 0.0029965404, 0.717296	 0.7130212, -0.06992586, -0.0034009034, -0.69763875
25.849999999999998	 0.6974445, 0.012852339, 0.0029607827, 0.71652085	 0.71278316, -0.06854935, -0.0020206063, -0.6980238
25.866666666666667	 0.6979667, 0.013044836, 0.0029926496, 0.7160085	 0.712247, -0.06740602, -1.358428E-4, -0.6986849
25.883333333333333	 0.6985089, 0.013087265, 0.0029364217, 0.71547914	 0.71185046, -0.066095814, 0.0019571702, -0.6992115
25.9	 0.6986387, 0.013313151, 0.0028688677, 0.7153486	 0.7117401, -0.065272465, 0.0035691035, -0.69939464
25.916666666666668	 0.698614, 0.013386068, 0.0028482517, 0.7153712	 0.71175194, -0.0648547, 0.0041974117, -0.69941795
25.933333333333334	 0.69861317, 0.013420895, 0.0028233828, 0.7153715	 0.71165276, -0.0640935, 0.0044786613, -0.6995874
25.95	 0.69859385, 0.013504385, 0.0027850368, 0.71538895	 0.7115728, -0.06330102, 0.0043484606, -0.6997417
25.966666666666665	 0.6985382, 0.013619508, 0.0027443524, 0.71544135	 0.7114243, -0.062688716, 0.0041394555, -0.699949
25.983333333333334	 0.6983725, 0.013789328, 0.0026986727, 0.71559995	 0.71133053, -0.062374383, 0.004115274, -0.70007265
26	 0.6981451, 0.014024318, 0.0026515408, 0.71581745	 0.7113387, -0.06243138, 0.004203896, -0.70005846
26.016666666666666	 0.6979231, 0.014247151, 0.0025831955, 0.71602976	 0.711433, -0.06225473, 0.004473048, -0.69997674
26.03333333333333	 0.69771385, 0.014393875, 0.002476636, 0.71623117	 0.71126854, -0.061820023, 0.0052152015, -0.7001772
26.05	 0.697551, 0.014637901, 0.0021380202, 0.7163858	 0.71077573, -0.060532894, 0.0061509456, -0.70078224
26.066666666666666	 0.69750965, 0.015093537, 0.0015706834, 0.7164182	 0.71021295, -0.059277695, 0.007109698, -0.70145077
26.083333333333332	 0.69736403, 0.0153396595, 0.0013608749, 0.71655494	 0.7094586, -0.05773126, 0.008071874, -0.7023322
26.099999999999998	 0.6971837, 0.0154522965, 0.0012869627, 0.7167282	 0.7086312, -0.055941764, 0.009298259, -0.70329666
26.116666666666667	 0.6969935, 0.015439835, 0.001284025, 0.7169134	 0.7080758, -0.054273896, 0.010049587, -0.70397586
26.133333333333333	 0.69679856, 0.015295235, 0.0014019473, 0.71710587	 0.70752496, -0.05248899, 0.009854638, -0.70466757
26.15	 0.6965306, 0.015147511, 0.0015746675, 0.7173688	 0.70692813, -0.0500723, 0.009301585, -0.70544946
26.166666666666668	 0.6962508, 0.015117612, 0.0015986323, 0.71764094	 0.70563805, -0.045449663, 0.0077509317, -0.707071
26.183333333333334	 0.69597673, 0.015140978, 0.0015813127, 0.71790624	 0.7046338, -0.039982256, 0.004360423, -0.70843047
26.2	 0.6957057, 0.015126573, 0.0016119144, 0.7181691	 0.7041428, -0.034919593, -2.4144605E-4, -0.7091992
26.216666666666665	 0.6954324, 0.015101054, 0.0016293554, 0.71843433	 0.7033453, -0.02907366, -0.005065835, -0.7102355
26.233333333333334	 0.6951693, 0.015108697, 0.0016381532, 0.7186887	 0.70208114, -0.022094717, -0.009276231, -0.7116937
26.25	 0.69491464, 0.015113427, 0.0016377426, 0.7189349	 0.70061314, -0.013948131, -0.013594983, -0.71327555
26.266666666666666	 0.694625, 0.015149177, 0.0016228692, 0.719214	 0.69960266, -0.008770407, -0.01622348, -0.71429414
26.28333333333333	 0.69444436, 0.015122205, 0.0016386331, 0.7193891	 0.6992106, -0.009045792, -0.015404828, -0.71469283
26.3	 0.6942645, 0.015104964, 0.0016433797, 0.71956295	 0.69918036, -0.009604328, -0.014236431, -0.7147391
26.316666666666666	 0.6941056, 0.015086472, 0.001658474, 0.7197165	 0.6993362, -0.009781965, -0.013620121, -0.71459633
26.333333333333332	 0.69396627, 0.015074166, 0.0016597915, 0.7198512	 0.6995697, -0.009767713, -0.013404955, -0.714372
26.349999999999998	 0.69385326, 0.015049481, 0.0016661315, 0.7199606	 0.6996834, -0.009350877, -0.013939051, -0.714256
26.366666666666667	 0.69378096, 0.015022051, 0.001671436, 0.7200308	 0.69962037, -0.009088873, -0.014207092, -0.7143158
26.383333333333333	 0.6937097, 0.015021741, 0.0016577522, 0.7200995	 0.69959223, -0.008893419, -0.014320105, -0.7143435
26.4	 0.6936355, 0.01503456, 0.0016518896, 0.7201706	 0.6994803, -0.0088498695, -0.014135303, -0.71445733
26.416666666666668	 0.69361466, 0.015010871, 0.0016638788, 0.7201911	 0.69934154, -0.008775589, -0.014077773, -0.71459526
26.433333333333334	 0.6936069, 0.014986233, 0.0016860693, 0.7201992	 0.6992318, -0.008625731, -0.014183326, -0.7147023
26.45	 0.693588, 0.0149813155, 0.0016897627, 0.7202173	 0.69920695, -0.008548549, -0.0141590405, -0.714728
26.466666666666665	 0.6935526, 0.014972638, 0.0016996021, 0.7202517	 0.6990044, -0.008378484, -0.014178365, -0.71492773
26.483333333333334	 0.69352186, 0.014961697, 0.001708623, 0.72028154	 0.6986188, -0.008087213, -0.0142924, -0.7153056
26.5	 0.69350076, 0.0149480235, 0.0017199423, 0.72030216	 0.6981547, -0.0075529874, -0.014741779, -0.7157556
26.516666666666666	 0.69347394, 0.014949093, 0.0017065672, 0.7203278	 0.69786245, -0.0074421433, -0.014602908, -0.7160443
26.53333333333333	 0.69346, 0.014940451, 0.0017131211, 0.72034156	 0.697377, -0.0070598475, -0.014736142, -0.7165182
26.55	 0.69343764, 0.0149135105, 0.0017266192, 0.72036356	 0.6962256, -0.006590997, -0.014946587, -0.71763736
26.566666666666666	 0.69341505, 0.0148994345, 0.0017467214, 0.7203855	 0.69506514, -0.006382108, -0.014775829, -0.7187668
26.583333333333332	 0.69338024, 0.014905875, 0.0017518864, 0.7204189	 0.69446194, -0.006167627, -0.014587284, -0.7193553
26.599999999999998	 0.69333583, 0.014913733, 0.001742186, 0.7204615	 0.6940362, -0.003734258, -0.0124543365, -0.71982276
26.616666666666667	 0.69326806, 0.014930465, 0.0017270447, 0.7205265	 0.6929924, 4.573027E-4, -0.008763036, -0.7208916
26.633333333333333	 0.6931909, 0.014942729, 0.0017200264, 0.7206004	 0.69301534, 5.438449E-4, -0.008750939, -0.72086966
26.65	 0.6931235, 0.014932989, 0.0017181626, 0.72066534	 0.69306284, 6.462452E-4, -0.008720195, -0.72082424
26.666666666666668	 0.69304484, 0.014927237, 0.0017266975, 0.7207412	 0.69315284, 7.428996E-4, -0.008704187, -0.7207378
26.683333333333334	 0.69295853, 0.014927025, 0.001716528, 0.7208241	 0.6932578, 8.248367E-4, -0.008689005, -0.72063684
26.7	 0.69284725, 0.015027706, 0.0016842649, 0.72092915	 0.69337857, 8.822451E-4, -0.008650284, -0.72052103
26.716666666666665	 0.6928091, 0.01500077, 0.00171776, 0.72096634	 0.69348216, 8.98574E-4, -0.008636512, -0.72042155
26.733333333333334	 0.692908, 0.014887659, 0.0018085173, 0.7208734	 0.69353133, 9.176614E-4, -0.008551373, -0.72037524
26.75	 0.69300073, 0.014850186, 0.0018812503, 0.7207848	 0.6935395, 9.287685E-4, -0.00849948, -0.7203678
