sep=,
DeviceTag:,Xsens_2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Euler),,,,,,,,,,,,,,,,,
StartTime:,2023-05-16 13:58:40.381 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
703, 975486404, -167.2126007080078, 1.6396702527999878, 122.70506286621094, -0.09992798, -0.20762299, -0.34687042, 0
704, 975503071, -167.21990966796875, 1.6348752975463867, 122.70455169677734, 0.015853187, -0.14861074, -0.3806095, 0
705, 975519738, -167.18572998046875, 1.6266049146652222, 122.70335388183594, 0.027740935, -0.12792946, -0.3013811, 0
706, 975536405, -167.12905883789062, 1.6224316358566284, 122.7076416015625, -0.09083142, -0.15976566, -0.30207062, 0
707, 975553072, -167.10006713867188, 1.6264461278915405, 122.71078491210938, -0.21884649, -0.20538701, -0.378767, 0
708, 975569739, -167.10838317871094, 1.6466670036315918, 122.70294189453125, -0.3270816, -0.31085426, -0.40150356, 0
709, 975586406, -167.1404571533203, 1.6752678155899048, 122.69074249267578, -0.17497368, -0.22494274, -0.3113966, 0
710, 975603073, -167.1761932373047, 1.7124494314193726, 122.68647003173828, 0.039033074, -0.043828014, -0.3181944, 0
711, 975619740, -167.17279052734375, 1.7410154342651367, 122.68596649169922, 0.039277457, -0.026243662, -0.2908287, 0
712, 975636407, -167.11953735351562, 1.7577285766601562, 122.67821502685547, -0.073603824, -0.13185789, -0.30695438, 0
713, 975653074, -167.06700134277344, 1.7741625308990479, 122.66761779785156, -0.17670198, -0.15717195, -0.37459373, 0
714, 975669741, -167.0347442626953, 1.7930811643600464, 122.66278076171875, -0.20741296, -0.15346375, -0.37071514, 0
715, 975686408, -167.00643920898438, 1.8083560466766357, 122.6632080078125, -0.06449027, -0.10766238, -0.42126656, 0
716, 975703075, -166.9934844970703, 1.830245852470398, 122.65592193603516, -0.10998011, -0.10303767, -0.45442295, 0
717, 975719742, -166.99053955078125, 1.854696273803711, 122.64466857910156, -0.17360483, -0.1853676, -0.4050064, 0
