sep=,
DeviceTag:,Xsens_5,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-06-20 14:10:10.000 +0200,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status,
1705, 744761993, 0.69158155, 0.013518345, 0.008927714, -0.72211677, -0.29621002078056335, -0.019176332280039787, 9.790506362915039, -0.997223973274231, 1.9956647157669067, 0.29025593400001526, 0, 
1706, 744778660, 0.6918093, 0.013121845, 0.008839084, -0.72190714, -0.31353574991226196, 0.035221539437770844, 9.836480140686035, -0.47103673219680786, -3.1287639141082764, 2.6030185222625732, 0, 
1707, 744795327, 0.6921325, 0.01260785, 0.008472354, -0.72161067, -0.30478817224502563, 0.055320579558610916, 9.88018798828125, 0.3373064398765564, -5.032850742340088, 3.5061607360839844, 0, 
1708, 744811994, 0.69230545, 0.012245183, 0.008152988, -0.72145474, -0.2757492661476135, 0.04611331596970558, 9.919624328613281, 0.8436952829360962, -4.05996561050415, 2.0980775356292725, 0, 
1709, 744828661, 0.69255245, 0.012036183, 0.007892666, -0.72122395, -0.24041050672531128, 0.04986382648348808, 9.940333366394043, 1.2711327075958252, -3.014467716217041, 2.8250296115875244, 0, 
1710, 744845328, 0.6930053, 0.01213489, 0.008105391, -0.7207849, -0.2282794713973999, 0.04594815894961357, 9.998734474182129, 0.36243247985839844, 0.769956111907959, 4.814252853393555, 0, 
1711, 744861995, 0.69308037, 0.0128941005, 0.009007582, -0.7206889, -0.28797417879104614, 0.12822332978248596, 9.989991188049316, 0.14336712658405304, 7.320662498474121, 1.288114309310913, 0, 
1712, 744878662, 0.69324535, 0.014068149, 0.010465464, -0.72048837, -0.3090386390686035, 0.0036980174481868744, 9.932330131530762, -0.6475980877876282, 12.027446746826172, 2.20748233795166, 0, 
1713, 744895329, 0.6932606, 0.015628276, 0.012228748, -0.7204138, -0.40003615617752075, 0.13243913650512695, 9.961529731750488, -0.2961534857749939, 15.394615173339844, 0.8625979423522949, 0, 
1714, 744911996, 0.69291365, 0.017425241, 0.014349246, -0.72066724, -0.35656651854515076, 0.04482660070061684, 9.948006629943848, -0.8710697889328003, 18.265464782714844, -2.5113348960876465, 0, 
1715, 744928663, 0.6923551, 0.019380353, 0.0168069, -0.72110087, -0.43380507826805115, 0.06429403275251389, 9.962159156799316, -1.7446438074111938, 20.654741287231445, -4.443765640258789, 0, 
1716, 744945330, 0.6916195, 0.021468759, 0.019629987, -0.7216761, -0.5845358967781067, 1.3406528159976006E-4, 9.928105354309082, -2.881927490234375, 23.057199478149414, -6.0297346115112305, 0, 
1717, 744961997, 0.69067496, 0.024548711, 0.02331294, -0.72237265, -0.6450933814048767, 0.09058616310358047, 10.071598052978516, -2.386491298675537, 32.07510757446289, -7.636551380157471, 0, 
1718, 744978664, 0.69039834, 0.028946998, 0.027113304, -0.7223416, -0.5378703474998474, 0.16959844529628754, 9.989664077758789, 3.0619380474090576, 39.19669723510742, -0.6726507544517517, 0, 
1719, 744995331, 0.6909798, 0.03411108, 0.031205557, -0.7213945, -0.997693657875061, 0.044040143489837646, 10.243490219116211, 4.90418815612793, 44.408058166503906, 8.023184776306152, 0, 
1720, 745011998, 0.6911791, 0.037872855, 0.033741247, -0.72090137, -1.5432246923446655, 0.05587044358253479, 10.529942512512207, 6.150897026062012, 30.033510208129883, 4.033910751342773, 0, 
1721, 745028665, 0.6909089, 0.04141325, 0.03562872, -0.72087497, -0.8418769240379333, 0.18486905097961426, 10.080680847167969, 8.541586875915527, 25.84172821044922, -0.3935208320617676, 0, 
1722, 745045332, 0.6909293, 0.045398977, 0.038103376, -0.72048867, -1.234006643295288, 0.005358944647014141, 10.22662353515625, 7.575776100158691, 30.87021255493164, 2.698089599609375, 0, 
1723, 745061999, 0.69061077, 0.049708307, 0.040781025, -0.7203631, -1.3421964645385742, 0.08290080726146698, 10.083244323730469, 8.281426429748535, 33.44516372680664, -0.1982751041650772, 0, 
1724, 745078666, 0.69039226, 0.05454272, 0.0439362, -0.72003704, -1.7218785285949707, -0.05066410452127457, 10.144089698791504, 8.320087432861328, 38.35349655151367, 1.2334758043289185, 0, 
1725, 745095333, 0.6898412, 0.059358176, 0.0476592, -0.7199476, -1.5253398418426514, -0.05537160485982895, 9.760427474975586, 5.614810466766357, 40.965232849121094, -1.752834677696228, 0, 
1726, 745112000, 0.689314, 0.06441531, 0.05176838, -0.7197341, -1.5908246040344238, 0.14847542345523834, 9.918578147888184, 4.799020290374756, 44.03707504272461, -1.1261917352676392, 0, 
1727, 745128667, 0.68896765, 0.07012179, 0.056282654, -0.71919334, -2.102613925933838, 0.08230829238891602, 10.126020431518555, 5.6759514808654785, 49.24983215332031, 1.3714438676834106, 0, 
1728, 745145334, 0.6884832, 0.07633787, 0.061531946, -0.718594, -2.230064868927002, -0.07147611677646637, 9.852387428283691, 4.499290466308594, 55.33287811279297, 0.8075259327888489, 0, 
1729, 745162001, 0.6879388, 0.08242314, 0.06703148, -0.71795094, -2.098437786102295, 0.027188602834939957, 9.853633880615234, 2.6574110984802246, 55.91972351074219, 0.533608078956604, 0, 
1730, 745178668, 0.6875146, 0.08813513, 0.07174144, -0.7172232, -2.0414485931396484, 0.26483625173568726, 9.853821754455566, 4.681915283203125, 50.3338508605957, 1.8016389608383179, 0, 
1731, 745195335, 0.6875321, 0.093446866, 0.0750786, -0.7161916, -2.061086416244507, 0.3165363371372223, 9.825921058654785, 9.141922950744629, 41.8375129699707, 6.051807880401611, 0, 
1732, 745212002, 0.6875378, 0.09862116, 0.07817142, -0.7151608, -2.168581247329712, 0.15995529294013977, 9.446356773376465, 9.70369815826416, 40.012054443359375, 6.075254440307617, 0, 
1733, 745228669, 0.6877018, 0.10278665, 0.08006304, -0.7142066, -2.3513777256011963, 0.18448802828788757, 9.332448959350586, 10.774659156799316, 29.236587524414062, 6.764644145965576, 0, 
1734, 745245336, 0.6877525, 0.10650798, 0.082002416, -0.7133921, -2.7090206146240234, -0.06451885402202606, 9.299800872802734, 8.597493171691895, 27.245386123657227, 5.267754554748535, 0, 
1735, 745262003, 0.6870297, 0.11063275, 0.085185654, -0.71308774, -2.7490012645721436, 0.26483073830604553, 9.508011817932129, 5.258399486541748, 35.168556213378906, -1.6204137802124023, 0, 
1736, 745278670, 0.6855115, 0.11543974, 0.08976397, -0.71322525, -2.7557802200317383, 0.34139207005500793, 9.573419570922852, 2.5051329135894775, 45.2323112487793, -8.26889705657959, 0, 
1737, 745295337, 0.68368167, 0.12041222, 0.094610974, -0.7135329, -2.6033060550689697, 0.4435470402240753, 9.516304016113281, 2.3200817108154297, 47.367332458496094, -10.710673332214355, 0, 
1738, 745312004, 0.6819908, 0.1250222, 0.098407306, -0.71384484, -2.769196033477783, 0.5890859961509705, 9.60420036315918, 5.658059120178223, 40.557369232177734, -9.41563892364502, 0, 
1739, 745328671, 0.68067986, 0.12930122, 0.10090065, -0.71398556, -3.136049747467041, 0.5340800881385803, 9.646647453308105, 10.058624267578125, 32.71338653564453, -5.850676536560059, 0, 
1740, 745345338, 0.67914426, 0.13368064, 0.10318767, -0.71431446, -3.2519969940185547, 0.2804334759712219, 9.372194290161133, 11.870499610900879, 32.22929000854492, -7.58197546005249, 0, 
1741, 745362005, 0.67774725, 0.13808218, 0.10565767, -0.71444285, -3.2541117668151855, 0.3080514371395111, 9.296538352966309, 10.806686401367188, 33.278934478759766, -6.117012023925781, 0, 
1742, 745378672, 0.67652035, 0.1427109, 0.1086239, -0.7142513, -3.2540087699890137, 0.3217519223690033, 9.210745811462402, 9.032683372497559, 36.886802673339844, -4.098148345947266, 0, 
1743, 745395339, 0.6752066, 0.14759101, 0.111887746, -0.7139987, -3.389974355697632, 0.48999863862991333, 9.382938385009766, 8.781134605407715, 39.63129806518555, -4.3435869216918945, 0, 
1744, 745412006, 0.6737909, 0.15262444, 0.11515708, -0.7137582, -3.504916191101074, 0.48386409878730774, 9.227447509765625, 9.578580856323242, 40.475894927978516, -4.788636684417725, 0, 
1745, 745428673, 0.67234385, 0.15780394, 0.11819292, -0.71349996, -3.573821544647217, 0.5047446489334106, 9.21479320526123, 11.419120788574219, 40.15398406982422, -4.499634742736816, 0, 
1746, 745445340, 0.6714107, 0.16256194, 0.120223425, -0.7129711, -3.7532012462615967, 0.43146464228630066, 9.25291633605957, 13.625532150268555, 33.315284729003906, 0.020106060430407524, 0, 
1747, 745462007, 0.67051274, 0.1674673, 0.122269236, -0.7123326, -3.968601942062378, 0.5301583409309387, 9.192855834960938, 14.100305557250977, 34.202117919921875, 0.8047803640365601, 0, 
1748, 745478674, 0.66918975, 0.1731075, 0.124862686, -0.7117783, -4.1377081871032715, 0.5750491619110107, 9.222564697265625, 15.36619758605957, 40.58695983886719, -1.679288625717163, 0, 
1749, 745495341, 0.6679804, 0.17883705, 0.12741269, -0.71104556, -3.998955249786377, 0.4968680739402771, 8.885194778442383, 15.701970100402832, 40.93834686279297, -0.17329029738903046, 0, 
1750, 745512008, 0.66659755, 0.1846421, 0.13026571, -0.71034217, -4.119757175445557, 0.6055472493171692, 8.937393188476562, 14.805683135986328, 42.81505584716797, -1.461529016494751, 0, 
1751, 745528675, 0.6651654, 0.19044395, 0.13298818, -0.70964795, -4.424944877624512, 0.6204029321670532, 9.0896635055542, 15.499238014221191, 42.2341423034668, -1.5824981927871704, 0, 
1752, 745545342, 0.6636987, 0.19631073, 0.1354613, -0.70895445, -4.595666885375977, 0.5542165637016296, 9.136540412902832, 17.059803009033203, 41.440948486328125, -1.367964744567871, 0, 
1753, 745562009, 0.66245824, 0.20200929, 0.13809896, -0.70800436, -4.087263107299805, 0.5335248112678528, 8.549882888793945, 14.94549560546875, 41.50791931152344, 0.5267415642738342, 0, 
1754, 745578676, 0.6620078, 0.20798256, 0.14144611, -0.7060326, -4.108537197113037, 0.766889750957489, 8.443920135498047, 10.675359725952148, 46.7453727722168, 8.300761222839355, 0, 
1755, 745595343, 0.66149765, 0.21383312, 0.1446362, -0.7041143, -4.764195442199707, 0.779085099697113, 8.62883472442627, 11.017939567565918, 45.41816711425781, 7.872047424316406, 0, 
1756, 745612010, 0.6607891, 0.22115241, 0.1489149, -0.7016224, -4.971719264984131, 0.8572745323181152, 8.85698413848877, 12.14788818359375, 58.52020263671875, 9.381758689880371, 0, 
1757, 745628677, 0.66031593, 0.22958183, 0.15327038, -0.698415, -5.2266459465026855, 0.8853530287742615, 8.781264305114746, 15.73116683959961, 65.07105255126953, 14.786967277526855, 0, 
1758, 745645344, 0.65978754, 0.23911639, 0.15871073, -0.6944889, -5.087832927703857, 0.6418583393096924, 8.515556335449219, 14.869248390197754, 76.49668884277344, 17.23737335205078, 0, 
1759, 745662011, 0.6584572, 0.24991328, 0.16683629, -0.69003135, -5.295049667358398, 0.6088361740112305, 7.9378485679626465, 8.512284278869629, 96.45587158203125, 12.781770706176758, 0, 
1760, 745678678, 0.6566599, 0.26017314, 0.17508668, -0.6858954, -5.741356372833252, 1.0904932022094727, 7.625768184661865, 6.66046142578125, 94.45536804199219, 8.279402732849121, 0, 
1761, 745695345, 0.6558237, 0.2667499, 0.17855091, -0.6832711, -5.751197338104248, 1.2043367624282837, 7.616402626037598, 12.703198432922363, 51.61496353149414, 10.115494728088379, 0, 
1762, 745712012, 0.6554377, 0.27227923, 0.1805159, -0.6809403, -5.908626556396484, 1.051772117614746, 7.7313618659973145, 14.557496070861816, 38.843719482421875, 12.36979866027832, 0, 
1763, 745728679, 0.65484136, 0.27753347, 0.1826354, -0.67882425, -6.072760581970215, 0.8969933986663818, 7.424151420593262, 13.255304336547852, 38.1101188659668, 9.787311553955078, 0, 
1764, 745745346, 0.6537809, 0.28260216, 0.18553597, -0.67696613, -6.110310077667236, 0.9864466190338135, 7.398708343505859, 9.984021186828613, 40.8517951965332, 4.7363176345825195, 0, 
1765, 745762013, 0.6521591, 0.28773355, 0.18904598, -0.6753961, -6.066555500030518, 1.1529568433761597, 7.464428424835205, 8.887516021728516, 44.03793716430664, -0.2760876417160034, 0, 
1766, 745778680, 0.65062326, 0.2926711, 0.19240251, -0.6738057, -6.063815116882324, 1.1622800827026367, 7.459228038787842, 8.534721374511719, 42.379425048828125, 0.26755204796791077, 0, 
1767, 745795347, 0.64921564, 0.2974378, 0.19562276, -0.672147, -6.03759765625, 1.2515863180160522, 7.254873275756836, 8.052900314331055, 40.94552230834961, 1.214933156967163, 0, 
1768, 745812014, 0.64824814, 0.30213565, 0.19861901, -0.67010367, -6.227109909057617, 1.1889657974243164, 7.134836196899414, 7.364424228668213, 39.822628021240234, 5.3305463790893555, 0, 
1769, 745828681, 0.6476738, 0.30682078, 0.20163925, -0.6676237, -6.257021427154541, 1.1777642965316772, 7.012606620788574, 5.783869743347168, 40.24062728881836, 9.01988697052002, 0, 
1770, 745845348, 0.6470947, 0.31081685, 0.20450078, -0.66546273, -6.181459903717041, 1.2661471366882324, 6.745118141174316, 3.895249128341675, 35.70486068725586, 6.956903457641602, 0, 
1771, 745862015, 0.6466462, 0.31380036, 0.20691682, -0.6637495, -6.293727874755859, 1.1932215690612793, 6.6070733070373535, 1.7798954248428345, 27.9503173828125, 5.091460227966309, 0, 
1772, 745878682, 0.6457778, 0.316458, 0.20934093, -0.66257215, -6.615117073059082, 1.3236809968948364, 6.90152645111084, 1.9630258083343506, 25.939319610595703, 0.31155359745025635, 0, 
1773, 745895349, 0.64480144, 0.31883895, 0.21147463, -0.6617034, -6.530997276306152, 1.2682836055755615, 6.767866611480713, 2.735569477081299, 22.87480926513672, -1.3162199258804321, 0, 
1774, 745912016, 0.64385295, 0.3209685, 0.21347466, -0.6609548, -6.599350929260254, 1.2758238315582275, 6.703112602233887, 2.343642473220825, 20.833667755126953, -1.794703722000122, 0, 
1775, 745928683, 0.64284694, 0.32269275, 0.21565689, -0.6603857, -6.72270393371582, 1.149989128112793, 6.537962913513184, 0.11121050268411636, 19.487106323242188, -3.8487679958343506, 0, 
1776, 745945350, 0.64143395, 0.3245554, 0.21810843, -0.6600418, -6.748264312744141, 1.5285910367965698, 7.002319812774658, 0.7377750873565674, 21.409374237060547, -7.083774566650391, 0, 
1777, 745962017, 0.6401073, 0.32663348, 0.21990602, -0.6597082, -7.009833812713623, 1.3900946378707886, 7.092280387878418, 4.477375507354736, 19.350975036621094, -4.954803466796875, 0, 
1778, 745978684, 0.63883054, 0.3287016, 0.22118579, -0.65949064, -6.940771102905273, 1.282113790512085, 6.866013526916504, 6.845077991485596, 16.691556930541992, -4.0913190841674805, 0, 
1779, 745995351, 0.63761467, 0.3306147, 0.22227593, -0.6593444, -7.103670120239258, 1.1990978717803955, 6.731711387634277, 6.995822429656982, 14.901664733886719, -3.935760259628296, 0, 
1780, 746012018, 0.636447, 0.33253965, 0.22371714, -0.659017, -7.295604228973389, 1.042305827140808, 6.723870754241943, 5.070026397705078, 16.832311630249023, -3.703773021697998, 0, 
1781, 746028685, 0.6352025, 0.33485398, 0.22545509, -0.6584533, -7.237627983093262, 1.3516463041305542, 6.9550957679748535, 5.241621494293213, 20.552698135375977, -3.0956645011901855, 0, 
1782, 746045352, 0.6335203, 0.33795488, 0.22741894, -0.6578141, -7.564509391784668, 1.3797498941421509, 7.267642021179199, 8.544432640075684, 25.95348358154297, -4.049449920654297, 0, 
1783, 746062019, 0.63140345, 0.34152156, 0.22968891, -0.6572183, -7.397280216217041, 1.2763044834136963, 6.921606063842773, 10.2656831741333, 29.97303581237793, -6.187108993530273, 0, 
1784, 746078686, 0.62959063, 0.34472185, 0.23158817, -0.6566199, -7.010751724243164, 1.3031997680664062, 6.376861095428467, 9.633768081665039, 26.234580993652344, -4.509890079498291, 0, 
1785, 746095353, 0.6282993, 0.34703746, 0.23310496, -0.6561, -6.942691802978516, 1.1457022428512573, 5.8581156730651855, 6.419973850250244, 19.567529678344727, -2.9986302852630615, 0, 
1786, 746112020, 0.6275921, 0.34855765, 0.2345301, -0.65546286, -7.031301021575928, 1.0455353260040283, 5.630906105041504, 1.8149303197860718, 14.927899360656738, -0.9123571515083313, 0, 
1787, 746128687, 0.6268857, 0.34976244, 0.23633932, -0.6548469, -7.138134479522705, 1.127431869506836, 5.810214996337891, -1.2445285320281982, 15.110058784484863, -2.4295780658721924, 0, 
1788, 746145354, 0.62596184, 0.3510555, 0.23833899, -0.6543138, -7.1480817794799805, 1.2681304216384888, 6.158836364746094, -1.063369870185852, 16.482160568237305, -4.07976770401001, 0, 
1789, 746162021, 0.6251, 0.35196698, 0.23992449, -0.6540685, -7.174899578094482, 1.0639632940292358, 5.967813491821289, -0.5207640528678894, 12.188206672668457, -4.664669990539551, 0, 
1790, 746178688, 0.62449574, 0.3522895, 0.24087559, -0.65412235, -7.107462406158447, 1.156688928604126, 5.920515060424805, -0.3287966549396515, 5.66362190246582, -4.228433132171631, 0, 
1791, 746195355, 0.6242957, 0.35198554, 0.2414613, -0.65426105, -7.1409220695495605, 1.008692979812622, 5.610702991485596, -2.213968276977539, 0.40206819772720337, -2.9279351234436035, 0, 
1792, 746212022, 0.6243035, 0.3515464, 0.24157377, -0.6544482, -7.110057830810547, 1.3459837436676025, 5.964576721191406, -1.0881874561309814, -2.7004170417785645, -1.2793735265731812, 0, 
1793, 746228689, 0.6244668, 0.35113198, 0.24129297, -0.65461856, -7.580453872680664, 1.058640718460083, 6.059840202331543, 0.3844210207462311, -4.494523525238037, 0.4834269881248474, 0, 
1794, 746245356, 0.6243066, 0.35108066, 0.2412608, -0.65481055, -7.686944484710693, 1.1155526638031006, 6.2499871253967285, 1.6405318975448608, -1.3082774877548218, -1.0624595880508423, 0, 
1795, 746262023, 0.6241585, 0.35125884, 0.24137618, -0.65481377, -7.652266502380371, 1.0961883068084717, 6.3508195877075195, 1.6193630695343018, 0.7927771210670471, -0.17432644963264465, 0, 
1796, 746278690, 0.6240879, 0.35159236, 0.24180287, -0.6545445, -7.756976127624512, 1.0316587686538696, 6.333490371704102, 0.2447037547826767, 3.3581581115722656, 0.8510203957557678, 0, 
1797, 746295357, 0.62387383, 0.35204276, 0.24261285, -0.65420663, -7.700109004974365, 1.1393619775772095, 6.365350723266602, -0.7448238134384155, 5.932849884033203, -0.2311866730451584, 0, 
1798, 746312024, 0.6236171, 0.3524498, 0.24330266, -0.653976, -7.313528537750244, 1.3425967693328857, 6.345738887786865, -0.10888601094484329, 5.03400993347168, -0.665898323059082, 0, 
1799, 746328691, 0.6234726, 0.3529218, 0.24354173, -0.65377045, -7.562726974487305, 1.249064564704895, 6.485663890838623, 1.9659286737442017, 3.144984006881714, 0.9316877722740173, 0, 
1800, 746345358, 0.62333214, 0.35372528, 0.24375315, -0.6533911, -7.515102386474609, 1.2189786434173584, 6.4476399421691895, 3.2112185955047607, 4.932020664215088, 2.3176424503326416, 0, 
1801, 746362025, 0.62316686, 0.35497314, 0.24393134, -0.6528052, -7.570200443267822, 1.3685253858566284, 6.555163383483887, 4.979123115539551, 7.329972267150879, 3.916451930999756, 0, 
1802, 746378692, 0.6228086, 0.3562569, 0.24421962, -0.65233994, -7.37964391708374, 1.2909812927246094, 6.27688455581665, 5.311204433441162, 7.99244499206543, 2.3253262042999268, 0, 
1803, 746395359, 0.6225259, 0.35735232, 0.24443524, -0.6519298, -7.418032169342041, 1.2924588918685913, 6.102731704711914, 4.738234519958496, 6.574460506439209, 2.289083957672119, 0, 
1804, 746412026, 0.62208813, 0.358319, 0.24479945, -0.6516803, -7.459010601043701, 1.3046860694885254, 6.03727912902832, 4.172988414764404, 6.500222206115723, 0.32567834854125977, 0, 
1805, 746428693, 0.6215538, 0.35945806, 0.24499254, -0.65149033, -7.672938346862793, 1.3119250535964966, 6.312514781951904, 6.014132976531982, 6.556238651275635, 0.34902438521385193, 0, 
1806, 746445360, 0.62077755, 0.36080638, 0.24535903, -0.65134716, -7.597799301147461, 1.2458100318908691, 6.187696933746338, 6.808075904846191, 8.526432991027832, -1.009902834892273, 0, 
1807, 746462027, 0.6199853, 0.36211783, 0.24582332, -0.6511988, -7.563195705413818, 1.2671539783477783, 6.080212116241455, 6.2445068359375, 8.818507194519043, -1.3644980192184448, 0, 
1808, 746478694, 0.6190478, 0.36347553, 0.24656264, -0.65105474, -7.722935199737549, 1.1812992095947266, 6.054141044616699, 5.579614162445068, 10.43309497833252, -2.6393580436706543, 0, 
1809, 746495361, 0.61804074, 0.36501446, 0.24749446, -0.650797, -7.650369644165039, 1.2779762744903564, 6.063992500305176, 5.469403266906738, 12.46582317352295, -2.6410486698150635, 0, 
1810, 746512028, 0.6171108, 0.36648974, 0.24842454, -0.650496, -7.629847526550293, 1.1878893375396729, 5.867319583892822, 4.940269947052002, 12.15065860748291, -2.2154548168182373, 0, 
1811, 746528695, 0.6166083, 0.3673422, 0.24890943, -0.6503062, -7.38661527633667, 1.2401704788208008, 5.605823040008545, 3.401341199874878, 6.465798377990723, -0.7182377576828003, 0, 
1812, 746545362, 0.61654896, 0.36743525, 0.2491095, -0.65023327, -7.438117980957031, 1.0943450927734375, 5.394350528717041, 0.5357280969619751, 0.8096559047698975, 0.18775391578674316, 0, 
1813, 746562029, 0.6169003, 0.3669249, 0.24911427, -0.6501864, -7.342075347900391, 1.1659438610076904, 5.389786720275879, -2.1413562297821045, -3.4860870838165283, 1.3733912706375122, 0, 
1814, 746578696, 0.61749434, 0.36581227, 0.24908751, -0.6502597, -7.26017951965332, 1.0418457984924316, 5.340653419494629, -4.961866855621338, -7.0310540199279785, 0.9976406097412109, 0, 
1815, 746595363, 0.618091, 0.3645403, 0.24897578, -0.65044975, -7.3268022537231445, 1.216052770614624, 5.688478469848633, -5.0640482902526855, -8.402983665466309, 0.4524100720882416, 0, 
1816, 746612030, 0.6186961, 0.3635048, 0.2483694, -0.6506857, -7.719038963317871, 1.2346230745315552, 6.135046482086182, -1.7900785207748413, -9.57666015625, 1.9408283233642578, 0, 
1817, 746628697, 0.6187822, 0.3631232, 0.24810542, -0.6509177, -7.9876389503479, 1.1377032995224, 6.179108619689941, 0.7496325373649597, -4.2987141609191895, -0.10305909812450409, 0, 
1818, 746645364, 0.6185792, 0.3629952, 0.24840996, -0.6510659, -7.688164710998535, 1.1142770051956177, 5.952157497406006, -0.13630437850952148, -0.043086957186460495, -2.0273663997650146, 0, 
1819, 746662031, 0.6186313, 0.36261573, 0.24836478, -0.65124506, -7.733264446258545, 1.213678002357483, 5.987539291381836, -0.22391259670257568, -3.1685659885406494, -0.5732313990592957, 0, 
1820, 746678698, 0.6189771, 0.3622585, 0.24772204, -0.65136015, -7.856568336486816, 1.2925875186920166, 6.195977687835693, 1.7048840522766113, -5.952373027801514, 2.542444944381714, 0, 
1821, 746695365, 0.619173, 0.36225474, 0.24703309, -0.6514378, -7.760645389556885, 1.2884515523910522, 6.269495487213135, 3.725419044494629, -4.21835470199585, 2.7466678619384766, 0, 
1822, 746712032, 0.61931413, 0.36239278, 0.24658076, -0.6513981, -7.640145778656006, 1.240494728088379, 6.177399635314941, 3.2055835723876953, -2.190315008163452, 2.652682304382324, 0, 
1823, 746728699, 0.6194193, 0.3625365, 0.24637735, -0.6512952, -7.6611328125, 1.284882664680481, 6.202805042266846, 2.098794460296631, -0.8860138654708862, 2.1499688625335693, 0, 
1824, 746745366, 0.61927813, 0.3629177, 0.24651957, -0.65116346, -7.668106555938721, 1.3453513383865356, 6.3173441886901855, 2.126558542251587, 2.1385581493377686, 0.7106884717941284, 0, 
1825, 746762033, 0.6189379, 0.36351502, 0.24681331, -0.6510422, -7.580954074859619, 1.323547601699829, 6.254630088806152, 2.883579730987549, 4.06285285949707, -0.23793557286262512, 0, 
1826, 746778700, 0.6184647, 0.36427194, 0.24710387, -0.65095854, -7.373519420623779, 1.4750828742980957, 6.1874542236328125, 3.9725427627563477, 4.89497184753418, -0.713589072227478, 0, 
1827, 746795367, 0.6181042, 0.36486328, 0.24714205, -0.65095544, -7.525928497314453, 1.2951595783233643, 5.965307712554932, 4.252553462982178, 2.6879377365112305, -0.20029771327972412, 0, 
1828, 746812034, 0.6179224, 0.36519018, 0.24694924, -0.651018, -7.467006206512451, 1.3013477325439453, 5.8164381980896, 3.8262689113616943, 0.055720437318086624, 0.4496822655200958, 0, 
1829, 746828701, 0.617908, 0.3653343, 0.2465865, -0.6510881, -7.532622814178467, 1.259177803993225, 5.78892183303833, 3.4019179344177246, -1.788118839263916, 1.2840545177459717, 0, 
1830, 746845368, 0.61781687, 0.3653698, 0.2463322, -0.6512509, -7.482875347137451, 1.2687559127807617, 5.7960662841796875, 2.8048338890075684, -1.9162333011627197, 0.0898621529340744, 0, 
1831, 746862035, 0.6178398, 0.3652623, 0.24592115, -0.65144473, -7.549741744995117, 1.2102718353271484, 5.859282493591309, 2.666743278503418, -3.4940271377563477, 0.6190717816352844, 0, 
1832, 746878702, 0.6178798, 0.3650051, 0.24572155, -0.6516262, -7.4752421379089355, 1.1504552364349365, 5.719537734985352, 1.0190011262893677, -3.2639989852905273, -0.03536473214626312, 0, 
1833, 746895369, 0.61792207, 0.36466065, 0.24549696, -0.6518637, -7.597558975219727, 1.2071460485458374, 5.882228374481201, 0.8489202857017517, -3.9052135944366455, -0.3470969498157501, 0, 
1834, 746912036, 0.6179793, 0.36417913, 0.24523133, -0.65217847, -7.5756354331970215, 1.1371126174926758, 5.822214603424072, 0.5440136790275574, -4.913751125335693, -0.7372295260429382, 0, 
1835, 746928703, 0.6182625, 0.36343902, 0.24482863, -0.65247416, -7.526708602905273, 1.1398276090621948, 5.841764450073242, -0.5373865962028503, -6.988356113433838, 0.2641053795814514, 0, 
1836, 746945370, 0.6187118, 0.3625611, 0.24441321, -0.6526925, -7.609987735748291, 1.1586779356002808, 5.918361663818359, -1.6115961074829102, -7.747861862182617, 1.138407826423645, 0, 
1837, 746962037, 0.6192574, 0.36161345, 0.24393839, -0.65287834, -7.581566333770752, 1.211040735244751, 6.004715919494629, -1.9372105598449707, -8.394710540771484, 1.7395124435424805, 0, 
1838, 746978704, 0.619946, 0.36053985, 0.24336025, -0.65303445, -7.650611400604248, 1.140227198600769, 5.987199306488037, -2.4140167236328125, -9.564712524414062, 2.553663492202759, 0, 
1839, 746995371, 0.62050635, 0.3595809, 0.24292691, -0.6531922, -7.581074237823486, 1.2978368997573853, 6.1903228759765625, -2.2545647621154785, -8.223004341125488, 1.8046839237213135, 0, 
1840, 747012038, 0.6208205, 0.35892883, 0.24263632, -0.6533603, -7.651116371154785, 1.3233981132507324, 6.397352695465088, -0.9613792300224304, -5.850152492523193, 0.8137156367301941, 0, 
1841, 747028705, 0.6208796, 0.35860428, 0.24256346, -0.65350944, -7.473978519439697, 1.3563134670257568, 6.2974653244018555, 0.05753892660140991, -2.97739315032959, -0.24181587994098663, 0, 
1842, 747045372, 0.6209338, 0.35840848, 0.24245967, -0.653604, -7.644110679626465, 1.3054298162460327, 6.320178985595703, 0.6660582423210144, -2.387263774871826, 0.26095500588417053, 0, 
1843, 747062039, 0.6208382, 0.3583827, 0.24252786, -0.6536834, -7.568337917327881, 1.3418313264846802, 6.322875022888184, 0.9631398320198059, -0.6023017764091492, -0.48854294419288635, 0, 
1844, 747078706, 0.6208358, 0.35833308, 0.24246097, -0.6537377, -7.453354835510254, 1.3441377878189087, 6.223543643951416, 1.196983814239502, -1.3791733980178833, 0.3296610414981842, 0, 
1845, 747095373, 0.62089515, 0.35820392, 0.24220474, -0.6538473, -7.421060562133789, 1.3571220636367798, 6.222347736358643, 1.6488815546035767, -2.7843501567840576, 0.705488920211792, 0, 
