sample;time;ulna_l_offset|position;;;humerus_l_offset|position;;
;;x;y;z;x;y;z
1591;26.5;-0.38062141243407;1.346106647864139;-0.1335001706678198;-0.38062141243407;1.346106647864139;-0.1335001706678198
1592;26.51666667;-0.3804083942889182;1.344923154689424;-0.1336447976514215;-0.3804083942889182;1.344923154689424;-0.1336447976514215
1593;26.53333333;-0.3802283917993357;1.343736906613628;-0.1339195167956877;-0.3802283917993357;1.343736906613628;-0.1339195167956877
1594;26.55;-0.3800459335973391;1.342568224528969;-0.1341915030514603;-0.3800459335973391;1.342568224528969;-0.1341915030514603
1595;26.56666667;-0.3798294208039744;1.341434966185298;-0.1343403604487946;-0.3798294208039744;1.341434966185298;-0.1343403604487946
1596;26.58333333;-0.3795969797875024;1.340319022980855;-0.1344391049203026;-0.3795969797875024;1.340319022980855;-0.1344391049203026
1597;26.6;-0.3793798681553124;1.339153963030159;-0.1346452349092068;-0.3793798681553124;1.339153963030159;-0.1346452349092068
1598;26.61666667;-0.3791747756269275;1.337964072872242;-0.1349304043520537;-0.3791747756269275;1.337964072872242;-0.1349304043520537
1599;26.63333333;-0.3789331710060243;1.336790616582116;-0.1350981793769506;-0.3789331710060243;1.336790616582116;-0.1350981793769506
1600;26.65;-0.3786438359901342;1.335678156060783;-0.1350714980019938;-0.3786438359901342;1.335678156060783;-0.1350714980019938
1601;26.66666667;-0.3783254736327259;1.334561080072316;-0.1349681471720268;-0.3783254736327259;1.334561080072316;-0.1349681471720268
1602;26.68333333;-0.3780075442241462;1.33342810835652;-0.1348973519255676;-0.3780075442241462;1.33342810835652;-0.1348973519255676
1603;26.7;-0.3776833658224162;1.332276758136425;-0.1348396255341375;-0.3776833658224162;1.332276758136425;-0.1348396255341375
1604;26.71666667;-0.3773587166084768;1.331126918633282;-0.1347969341648349;-0.3773587166084768;1.331126918633282;-0.1347969341648349
1605;26.73333333;-0.3770321118480721;1.329993473640224;-0.1347504881535281;-0.3770321118480721;1.329993473640224;-0.1347504881535281
1606;26.75;-0.3767060403568026;1.328873809244055;-0.134710333285838;-0.3767060403568026;1.328873809244055;-0.134710333285838
1607;26.76666667;-0.3763787863709009;1.327792038399151;-0.1346472448084245;-0.3763787863709009;1.327792038399151;-0.1346472448084245
1608;26.78333333;-0.3760610398968828;1.326773910635592;-0.1345702863289811;-0.3760610398968828;1.326773910635592;-0.1345702863289811
1609;26.8;-0.3757409542387946;1.32577112238984;-0.1344849446434558;-0.3757409542387946;1.32577112238984;-0.1344849446434558
1610;26.81666667;-0.3754246744372524;1.324709700798298;-0.1344839204016172;-0.3754246744372524;1.324709700798298;-0.1344839204016172
1611;26.83333333;-0.3751056166215688;1.32361688776904;-0.1345205158004699;-0.3751056166215688;1.32361688776904;-0.1345205158004699
1612;26.85;-0.3747711982901312;1.322510731722993;-0.1345363714643362;-0.3747711982901312;1.322510731722993;-0.1345363714643362
1613;26.86666667;-0.3744404674756532;1.32142240941381;-0.1345626703456559;-0.3744404674756532;1.32142240941381;-0.1345626703456559
1614;26.88333333;-0.3741250048498492;1.320303668423782;-0.134687085181893;-0.3741250048498492;1.320303668423782;-0.134687085181893
1615;26.9;-0.3738054464481553;1.319122505168755;-0.1348814678767222;-0.3738054464481553;1.319122505168755;-0.1348814678767222
1616;26.91666667;-0.3734656118656611;1.317882508489506;-0.1350919582577422;-0.3734656118656611;1.317882508489506;-0.1350919582577422
1617;26.93333333;-0.3730975517840424;1.316624608714712;-0.1352504664193676;-0.3730975517840424;1.316624608714712;-0.1352504664193676
1618;26.95;-0.3727104988961862;1.315377902266409;-0.1353558656338893;-0.3727104988961862;1.315377902266409;-0.1353558656338893
1619;26.96666667;-0.3723514355968968;1.314115887482596;-0.1355926619912941;-0.3723514355968968;1.314115887482596;-0.1355926619912941
1620;26.98333333;-0.3719883497827199;1.312813249887352;-0.1358857010761229;-0.3719883497827199;1.312813249887352;-0.1358857010761229
1621;27;-0.37156972013824;1.311478072151498;-0.1360573857601087;-0.37156972013824;1.311478072151498;-0.1360573857601087
1622;27.01666667;-0.3711359435505096;1.310149916098304;-0.1361958802943644;-0.3711359435505096;1.310149916098304;-0.1361958802943644
1623;27.03333333;-0.3707111931271519;1.308791230980153;-0.136426601400343;-0.3707111931271519;1.308791230980153;-0.136426601400343
1624;27.05;-0.3702898878657886;1.307397726782186;-0.1367385867362281;-0.3702898878657886;1.307397726782186;-0.1367385867362281
1625;27.06666667;-0.3698438300945494;1.306001041164061;-0.1370007505342262;-0.3698438300945494;1.306001041164061;-0.1370007505342262
1626;27.08333333;-0.3693445311017553;1.304598319081751;-0.1371219848419103;-0.3693445311017553;1.304598319081751;-0.1371219848419103
1627;27.1;-0.3688261526909254;1.303208153455901;-0.1371923008306311;-0.3688261526909254;1.303208153455901;-0.1371923008306311
1628;27.11666667;-0.3682785745404736;1.301765497664075;-0.1372634948416316;-0.3682785745404736;1.301765497664075;-0.1372634948416316
1629;27.13333333;-0.367685803292655;1.300295469654781;-0.1372524781551902;-0.367685803292655;1.300295469654781;-0.1372524781551902
1630;27.15;-0.3670546254611389;1.298842264585351;-0.13712433593857;-0.3670546254611389;1.298842264585351;-0.13712433593857
1631;27.16666667;-0.366407105137745;1.297420106692493;-0.1369325301854196;-0.366407105137745;1.297420106692493;-0.1369325301854196
1632;27.18333333;-0.3657598805658765;1.296008096560759;-0.1367594896610846;-0.3657598805658765;1.296008096560759;-0.1367594896610846
1633;27.2;-0.3650957033562544;1.294535474913269;-0.1366476219435295;-0.3650957033562544;1.294535474913269;-0.1366476219435295
1634;27.21666667;-0.3644090686051894;1.293027570126461;-0.1365467061422388;-0.3644090686051894;1.293027570126461;-0.1365467061422388
1635;27.23333333;-0.3637023027840482;1.291499991211995;-0.1364443973815641;-0.3637023027840482;1.291499991211995;-0.1364443973815641
1636;27.25;-0.3629650929630052;1.289905646335559;-0.1363778374387706;-0.3629650929630052;1.289905646335559;-0.1363778374387706
1637;27.26666667;-0.3621862821810477;1.288259017290728;-0.1362947618088993;-0.3621862821810477;1.288259017290728;-0.1362947618088993
1638;27.28333333;-0.3613674142878673;1.28653858523219;-0.1362368908741671;-0.3613674142878673;1.28653858523219;-0.1362368908741671
1639;27.3;-0.3604774475013073;1.284708624304345;-0.1361660140585078;-0.3604774475013073;1.284708624304345;-0.1361660140585078
1640;27.31666667;-0.3594918312395328;1.282774027219103;-0.1360072039783933;-0.3594918312395328;1.282774027219103;-0.1360072039783933
1641;27.33333333;-0.3583955013927788;1.28072166113223;-0.135745634990308;-0.3583955013927788;1.28072166113223;-0.135745634990308
1642;27.35;-0.3571598743155111;1.278494733641306;-0.135397322472505;-0.3571598743155111;1.278494733641306;-0.135397322472505
1643;27.36666667;-0.3557917470227635;1.276180689445952;-0.1348651884159205;-0.3557917470227635;1.276180689445952;-0.1348651884159205
1644;27.38333333;-0.3543718156520068;1.273831617854887;-0.1343266783063569;-0.3543718156520068;1.273831617854887;-0.1343266783063569
1645;27.4;-0.3529247042945378;1.271333215831055;-0.1340490762754364;-0.3529247042945378;1.271333215831055;-0.1340490762754364
1646;27.41666667;-0.3514203501107691;1.268727860159968;-0.1338845732800365;-0.3514203501107691;1.268727860159968;-0.1338845732800365
1647;27.43333333;-0.3498174315971421;1.266085664864064;-0.1336047897928729;-0.3498174315971421;1.266085664864064;-0.1336047897928729
1648;27.45;-0.3481722507108621;1.263448492792087;-0.1333118204546066;-0.3481722507108621;1.263448492792087;-0.1333118204546066
1649;27.46666667;-0.3465487622315553;1.260829112869095;-0.1331698272679239;-0.3465487622315553;1.260829112869095;-0.1331698272679239
1650;27.48333333;-0.3449437713875707;1.258137151896841;-0.1333277072767399;-0.3449437713875707;1.258137151896841;-0.1333277072767399
1651;27.5;-0.3433390373508934;1.255467040462204;-0.1335678610148309;-0.3433390373508934;1.255467040462204;-0.1335678610148309
1652;27.51666667;-0.3417315698031973;1.252897046626042;-0.1337339956827578;-0.3417315698031973;1.252897046626042;-0.1337339956827578
1653;27.53333333;-0.3401600500373201;1.25037134527364;-0.1340320707775792;-0.3401600500373201;1.25037134527364;-0.1340320707775792
1654;27.55;-0.3386189719391601;1.247848875943389;-0.1345216171348884;-0.3386189719391601;1.247848875943389;-0.1345216171348884
1655;27.56666667;-0.3370388339206595;1.245277848604815;-0.1351101848114554;-0.3370388339206595;1.245277848604815;-0.1351101848114554
1656;27.58333333;-0.3353851658841903;1.24270960579608;-0.1356043804140131;-0.3353851658841903;1.24270960579608;-0.1356043804140131
1657;27.6;-0.3337012034129253;1.240188370375701;-0.1360368653930022;-0.3337012034129253;1.240188370375701;-0.1360368653930022
1658;27.61666667;-0.3320088625909871;1.237696357762369;-0.1365036722175884;-0.3320088625909871;1.237696357762369;-0.1365036722175884
1659;27.63333333;-0.3302667631196775;1.235176576324619;-0.1370104111180374;-0.3302667631196775;1.235176576324619;-0.1370104111180374
1660;27.65;-0.3284519403827107;1.232624718193821;-0.1375089107794747;-0.3284519403827107;1.232624718193821;-0.1375089107794747
1661;27.66666667;-0.3265489038525591;1.230056797447204;-0.137927596846968;-0.3265489038525591;1.230056797447204;-0.137927596846968
1662;27.68333333;-0.3245675247541571;1.227430555447315;-0.1383987312399202;-0.3245675247541571;1.227430555447315;-0.1383987312399202
1663;27.7;-0.3224970295311946;1.224697109498259;-0.1390213105566143;-0.3224970295311946;1.224697109498259;-0.1390213105566143
1664;27.71666667;-0.3203002368978611;1.221858488603983;-0.1397096282102734;-0.3203002368978611;1.221858488603983;-0.1397096282102734
1665;27.73333333;-0.3180001040110704;1.218993560011562;-0.1403560703648878;-0.3180001040110704;1.218993560011562;-0.1403560703648878
1666;27.75;-0.3155764233180587;1.216128519803598;-0.1408495795178953;-0.3155764233180587;1.216128519803598;-0.1408495795178953
1667;27.76666667;-0.3130302282778081;1.21328607813013;-0.141143197939053;-0.3130302282778081;1.21328607813013;-0.141143197939053
1668;27.78333333;-0.3104123232785603;1.210541948700405;-0.1411827463274823;-0.3104123232785603;1.210541948700405;-0.1411827463274823
1669;27.8;-0.3077631755624465;1.207844688456781;-0.1412096668019617;-0.3077631755624465;1.207844688456781;-0.1412096668019617
1670;27.81666667;-0.3050222932608809;1.205137275948799;-0.1412171095972398;-0.3050222932608809;1.205137275948799;-0.1412171095972398
1671;27.83333333;-0.3021699610522919;1.202476634802838;-0.141009263915347;-0.3021699610522919;1.202476634802838;-0.141009263915347
1672;27.85;-0.299239915127353;1.199842000488944;-0.140738741199103;-0.299239915127353;1.199842000488944;-0.140738741199103
1673;27.86666667;-0.2962524803233876;1.197203565045744;-0.1405464436681828;-0.2962524803233876;1.197203565045744;-0.1405464436681828
1674;27.88333333;-0.2931910780070588;1.194456395649051;-0.140695282167256;-0.2931910780070588;1.194456395649051;-0.140695282167256
1675;27.9;-0.2899694543677089;1.191495897073325;-0.1413018582547794;-0.2899694543677089;1.191495897073325;-0.1413018582547794
1676;27.91666667;-0.2865785606755503;1.188478563540055;-0.1419377728328875;-0.2865785606755503;1.188478563540055;-0.1419377728328875
1677;27.93333333;-0.2830897150351189;1.185498718608688;-0.1425185425880276;-0.2830897150351189;1.185498718608688;-0.1425185425880276
1678;27.95;-0.2795426442126583;1.182562123311007;-0.14312794128006;-0.2795426442126583;1.182562123311007;-0.14312794128006
1679;27.96666667;-0.275944498152745;1.1796535390918;-0.143834956748578;-0.275944498152745;1.1796535390918;-0.143834956748578
1680;27.98333333;-0.2723172811290439;1.176799845151806;-0.1446102172401114;-0.2723172811290439;1.176799845151806;-0.1446102172401114
1681;28;-0.2686711029291174;1.174031603061206;-0.1453751742564591;-0.2686711029291174;1.174031603061206;-0.1453751742564591
1682;28.01666667;-0.2649821131988168;1.171313221233056;-0.1461896580786801;-0.2649821131988168;1.171313221233056;-0.1461896580786801
1683;28.03333333;-0.2612696501237236;1.168630380818867;-0.1471492652606071;-0.2612696501237236;1.168630380818867;-0.1471492652606071
1684;28.05;-0.2575678287213687;1.165995686374531;-0.1482897783393519;-0.2575678287213687;1.165995686374531;-0.1482897783393519
1685;28.06666667;-0.2538416706175975;1.163391602207631;-0.1496013905927359;-0.2538416706175975;1.163391602207631;-0.1496013905927359
1686;28.08333333;-0.2500365484821798;1.160817369724727;-0.1509791191661575;-0.2500365484821798;1.160817369724727;-0.1509791191661575
1687;28.1;-0.2461563528760613;1.158300434150457;-0.1523381804002872;-0.2461563528760613;1.158300434150457;-0.1523381804002872
1688;28.11666667;-0.2421730780706511;1.155800330655801;-0.1537894852036765;-0.2421730780706511;1.155800330655801;-0.1537894852036765
1689;28.13333333;-0.2380380833245923;1.153303252223452;-0.1553130942983813;-0.2380380833245923;1.153303252223452;-0.1553130942983813
1690;28.15;-0.2337134095293091;1.150831717239441;-0.1567679733019764;-0.2337134095293091;1.150831717239441;-0.1567679733019764
1691;28.16666667;-0.2292679414772351;1.148409166323275;-0.1582265403862137;-0.2292679414772351;1.148409166323275;-0.1582265403862137
1692;28.18333333;-0.2246270218955558;1.146015372656483;-0.1596532820444815;-0.2246270218955558;1.146015372656483;-0.1596532820444815
1693;28.2;-0.219746771256693;1.143651187693992;-0.1609998993548053;-0.219746771256693;1.143651187693992;-0.1609998993548053
1694;28.21666667;-0.2147219095746511;1.141378478304627;-0.1621992514783027;-0.2147219095746511;1.141378478304627;-0.1621992514783027
1695;28.23333333;-0.2095944437772595;1.139214958962826;-0.1632601277045979;-0.2095944437772595;1.139214958962826;-0.1632601277045979
1696;28.25;-0.2042704983334174;1.137090746344473;-0.1643888423453968;-0.2042704983334174;1.137090746344473;-0.1643888423453968
1697;28.26666667;-0.1986659480590607;1.134982476865269;-0.1656278482791529;-0.1986659480590607;1.134982476865269;-0.1656278482791529
1698;28.28333333;-0.1929702725617329;1.132997193800436;-0.1667970388008008;-0.1929702725617329;1.132997193800436;-0.1667970388008008
1699;28.3;-0.1872610494003321;1.131155830492115;-0.1679120919187052;-0.1872610494003321;1.131155830492115;-0.1679120919187052
1700;28.31666667;-0.1814456675455118;1.129417666264821;-0.1690600714142033;-0.1814456675455118;1.129417666264821;-0.1690600714142033
1701;28.33333333;-0.1756036453631236;1.127808532818924;-0.1702269044955596;-0.1756036453631236;1.127808532818924;-0.1702269044955596
1702;28.35;-0.1698395568389099;1.126345047156671;-0.1714444611493728;-0.1698395568389099;1.126345047156671;-0.1714444611493728
1703;28.36666667;-0.1640035005951426;1.124987333001282;-0.1727477298439885;-0.1640035005951426;1.124987333001282;-0.1727477298439885
1704;28.38333333;-0.1580212845033414;1.123785623927734;-0.1737343103470971;-0.1580212845033414;1.123785623927734;-0.1737343103470971
1705;28.4;-0.1521350721696354;1.122802129507057;-0.1742402346916719;-0.1521350721696354;1.122802129507057;-0.1742402346916719
1706;28.41666667;-0.1463592836622726;1.121981546144419;-0.1745898984199321;-0.1463592836622726;1.121981546144419;-0.1745898984199321
1707;28.43333333;-0.1406526155173446;1.121274485546354;-0.1750425886667037;-0.1406526155173446;1.121274485546354;-0.1750425886667037
1708;28.45;-0.1347767454142054;1.12064105663197;-0.1757135341850467;-0.1347767454142054;1.12064105663197;-0.1757135341850467
1709;28.46666667;-0.1288357561690241;1.120122542203601;-0.1764278538079186;-0.1288357561690241;1.120122542203601;-0.1764278538079186
1710;28.48333333;-0.1229262992837577;1.119736770907054;-0.1771077677779169;-0.1229262992837577;1.119736770907054;-0.1771077677779169
1711;28.5;-0.116802707069165;1.119494938009127;-0.1776108631693702;-0.116802707069165;1.119494938009127;-0.1776108631693702
1712;28.51666667;-0.1103277401930272;1.119400393755865;-0.1780133780785715;-0.1103277401930272;1.119400393755865;-0.1780133780785715
1713;28.53333333;-0.1037875638139317;1.119452287908458;-0.1784424816888058;-0.1037875638139317;1.119452287908458;-0.1784424816888058
1714;28.55;-0.09727824678766336;1.119645762161757;-0.17893542045271;-0.09727824678766336;1.119645762161757;-0.17893542045271
1715;28.56666667;-0.09067188228192914;1.120006275461762;-0.1793506986208934;-0.09067188228192914;1.120006275461762;-0.1793506986208934
1716;28.58333333;-0.08394916378580511;1.120552860576575;-0.1796067059000998;-0.08394916378580511;1.120552860576575;-0.1796067059000998
1717;28.6;-0.07719165698346028;1.121244042160064;-0.1800330206921292;-0.07719165698346028;1.121244042160064;-0.1800330206921292
1718;28.61666667;-0.07027035011597198;1.122095958611601;-0.180689037071596;-0.07027035011597198;1.122095958611601;-0.180689037071596
1719;28.63333333;-0.06327188650836776;1.123114727727597;-0.1815246725137661;-0.06327188650836776;1.123114727727597;-0.1815246725137661
1720;28.65;-0.05616228929400664;1.124332527475757;-0.1823988186354736;-0.05616228929400664;1.124332527475757;-0.1823988186354736
1721;28.66666667;-0.0490562159486172;1.125732133992002;-0.1833370598401848;-0.0490562159486172;1.125732133992002;-0.1833370598401848
1722;28.68333333;-0.04190694137220261;1.127347094995494;-0.1841695167240618;-0.04190694137220261;1.127347094995494;-0.1841695167240618
1723;28.7;-0.034729180849073;1.129168562491168;-0.1849976349304682;-0.034729180849073;1.129168562491168;-0.1849976349304682
1724;28.71666667;-0.02751001757529357;1.131181605221171;-0.186062227727047;-0.02751001757529357;1.131181605221171;-0.186062227727047
1725;28.73333333;-0.02019238201079347;1.133442027961835;-0.1871048488407082;-0.02019238201079347;1.133442027961835;-0.1871048488407082
1726;28.75;-0.01294402942390396;1.135936649434749;-0.1877766163697194;-0.01294402942390396;1.135936649434749;-0.1877766163697194
1727;28.76666667;-0.005916506322500389;1.138596575818718;-0.1881427698419514;-0.005916506322500389;1.138596575818718;-0.1881427698419514
1728;28.78333333;0.0009430026695542715;1.141395931939803;-0.1885496690905852;0.0009430026695542715;1.141395931939803;-0.1885496690905852
1729;28.8;0.007792750711132432;1.144378304627817;-0.1892076535057421;0.007792750711132432;1.144378304627817;-0.1892076535057421
1730;28.81666667;0.01444123002820571;1.14746727055744;-0.1900082607381174;0.01444123002820571;1.14746727055744;-0.1900082607381174
1731;28.83333333;0.02079576601329461;1.150608067772844;-0.190904770128958;0.02079576601329461;1.150608067772844;-0.190904770128958
1732;28.85;0.0270357225204885;1.153894313515456;-0.1917480454760943;0.0270357225204885;1.153894313515456;-0.1917480454760943
1733;28.86666667;0.03318757332872624;1.157348746653968;-0.1924196169927646;0.03318757332872624;1.157348746653968;-0.1924196169927646
1734;28.88333333;0.03905710531484002;1.16083367068344;-0.1931014549896571;0.03905710531484002;1.16083367068344;-0.1931014549896571
1735;28.9;0.04471158434103259;1.164366691323924;-0.1938742662398775;0.04471158434103259;1.164366691323924;-0.1938742662398775
1736;28.91666667;0.05018485568387723;1.167964766145406;-0.1946650787282621;0.05018485568387723;1.167964766145406;-0.1946650787282621
1737;28.93333333;0.05551551514190642;1.17165641758804;-0.1953485268246666;0.05551551514190642;1.17165641758804;-0.1953485268246666
1738;28.95;0.06063783974776682;1.175385277647223;-0.1959289326251269;0.06063783974776682;1.175385277647223;-0.1959289326251269
1739;28.96666667;0.06560288459984071;1.179175867887826;-0.1964381724921533;0.06560288459984071;1.179175867887826;-0.1964381724921533
1740;28.98333333;0.07039772133128525;1.183000404579948;-0.196991517758415;0.07039772133128525;1.183000404579948;-0.196991517758415
1741;29;0.07493948875186049;1.186769974671425;-0.1976977202557946;0.07493948875186049;1.186769974671425;-0.1976977202557946
1742;29.01666667;0.07918703150491269;1.190434345792807;-0.1985014521342279;0.07918703150491269;1.190434345792807;-0.1985014521342279
1743;29.03333333;0.08309848958290905;1.193944685497033;-0.199233363504315;0.08309848958290905;1.193944685497033;-0.199233363504315
1744;29.05;0.08675282784361857;1.19735154525177;-0.1998598233591811;0.08675282784361857;1.19735154525177;-0.1998598233591811
1745;29.06666667;0.09033620996040925;1.200817322820256;-0.2004192088734399;0.09033620996040925;1.200817322820256;-0.2004192088734399
1746;29.08333333;0.09385443576038002;1.204348162835506;-0.2008898188197937;0.09385443576038002;1.204348162835506;-0.2008898188197937
1747;29.1;0.09726700416002129;1.207892663833736;-0.2013836322204096;0.09726700416002129;1.207892663833736;-0.2013836322204096
1748;29.11666667;0.1006288874730557;1.211516087005096;-0.2017605254771626;0.1006288874730557;1.211516087005096;-0.2017605254771626
1749;29.13333333;0.1038981850148568;1.215160230159553;-0.2021939058728152;0.1038981850148568;1.215160230159553;-0.2021939058728152
1750;29.15;0.1070056586236755;1.218728599467449;-0.202862120988942;0.1070056586236755;1.218728599467449;-0.202862120988942
1751;29.16666667;0.110054034538768;1.222353645449246;-0.2034800167513805;0.110054034538768;1.222353645449246;-0.2034800167513805
1752;29.18333333;0.1131249617047909;1.226151365586562;-0.203832920900869;0.1131249617047909;1.226151365586562;-0.203832920900869
1753;29.2;0.116243492892227;1.230174154453766;-0.2037812208399569;0.116243492892227;1.230174154453766;-0.2037812208399569
1754;29.21666667;0.1193084935163216;1.234293292901029;-0.203474394214511;0.1193084935163216;1.234293292901029;-0.203474394214511
1755;29.23333333;0.1222710516420542;1.238410707243006;-0.2034133847694377;0.1222710516420542;1.238410707243006;-0.2034133847694377
1756;29.25;0.1251526751190799;1.242551615074891;-0.2036028181154709;0.1251526751190799;1.242551615074891;-0.2036028181154709
1757;29.26666667;0.1280336931360794;1.246847347530449;-0.2038884660659545;0.1280336931360794;1.246847347530449;-0.2038884660659545
1758;29.28333333;0.1309308907731331;1.251364428773916;-0.2038884553379683;0.1309308907731331;1.251364428773916;-0.2038884553379683
1759;29.3;0.1337882634797987;1.25602653828474;-0.2036637306568272;0.1337882634797987;1.25602653828474;-0.2036637306568272
1760;29.31666667;0.1365726209765308;1.260759851444937;-0.2035869939375354;0.1365726209765308;1.260759851444937;-0.2035869939375354
1761;29.33333333;0.1393216869642609;1.265621332838876;-0.2038400348114883;0.1393216869642609;1.265621332838876;-0.2038400348114883
1762;29.35;0.1419868254424105;1.270535475169882;-0.2043783521641162;0.1419868254424105;1.270535475169882;-0.2043783521641162
1763;29.36666667;0.1445336761471953;1.275449701279158;-0.2050436405134488;0.1445336761471953;1.275449701279158;-0.2050436405134488
1764;29.38333333;0.1469345418860562;1.280314932161167;-0.2056368672947068;0.1469345418860562;1.280314932161167;-0.2056368672947068
1765;29.4;0.1492557343521954;1.285261480843236;-0.2061523376093441;0.1492557343521954;1.285261480843236;-0.2061523376093441
1766;29.41666667;0.1514603777931761;1.290202588630873;-0.2066757420416924;0.1514603777931761;1.290202588630873;-0.2066757420416924
1767;29.43333333;0.1534860114362162;1.29497005033291;-0.2073288216842109;0.1534860114362162;1.29497005033291;-0.2073288216842109
1768;29.45;0.1553435101299321;1.299569277450961;-0.2079614752450634;0.1553435101299321;1.299569277450961;-0.2079614752450634
1769;29.46666667;0.1570410721182954;1.303990392300764;-0.2085556511900269;0.1570410721182954;1.303990392300764;-0.2085556511900269
1770;29.48333333;0.1586162157904206;1.308317715679222;-0.2089022363831685;0.1586162157904206;1.308317715679222;-0.2089022363831685
1771;29.5;0.1601072087319042;1.312658283834155;-0.208751973999086;0.1601072087319042;1.312658283834155;-0.208751973999086
1772;29.51666667;0.1615234182847621;1.317043170569793;-0.2080867530584173;0.1615234182847621;1.317043170569793;-0.2080867530584173
1773;29.53333333;0.1628198505811601;1.321312916812558;-0.2071838301766195;0.1628198505811601;1.321312916812558;-0.2071838301766195
1774;29.55;0.1640039646505732;1.325443693883039;-0.2063578308962972;0.1640039646505732;1.325443693883039;-0.2063578308962972
1775;29.56666667;0.1651164569342009;1.329540334801768;-0.2057398024244632;0.1651164569342009;1.329540334801768;-0.2057398024244632
1776;29.58333333;0.1661895072890314;1.333720341152508;-0.2052925954055371;0.1661895072890314;1.333720341152508;-0.2052925954055371
1777;29.6;0.1671728895931887;1.337826421299975;-0.2047111201537363;0.1671728895931887;1.337826421299975;-0.2047111201537363
1778;29.61666667;0.1680522670033976;1.34177959767275;-0.2039899713464082;0.1680522670033976;1.34177959767275;-0.2039899713464082
1779;29.63333333;0.1688616056617988;1.345665481064588;-0.2033737503340374;0.1688616056617988;1.345665481064588;-0.2033737503340374
1780;29.65;0.1696108381267561;1.349479193180727;-0.2030271102053939;0.1696108381267561;1.349479193180727;-0.2030271102053939
1781;29.66666667;0.1703095841093472;1.353237592309675;-0.2030035591902924;0.1703095841093472;1.353237592309675;-0.2030035591902924
1782;29.68333333;0.1709249111311213;1.356816438779393;-0.2029328963513095;0.1709249111311213;1.356816438779393;-0.2029328963513095
1783;29.7;0.1714354390964484;1.360082988826926;-0.2026180454461687;0.1714354390964484;1.360082988826926;-0.2026180454461687
1784;29.71666667;0.1718645018169153;1.363108067174153;-0.2021185511084565;0.1718645018169153;1.363108067174153;-0.2021185511084565
1785;29.73333333;0.1722412130807531;1.366000162476455;-0.2015986532557558;0.1722412130807531;1.366000162476455;-0.2015986532557558
1786;29.75;0.172585987386256;1.368868670284437;-0.2011174417549458;0.172585987386256;1.368868670284437;-0.2011174417549458
1787;29.76666667;0.1729108354134853;1.371784636696065;-0.2007362966939156;0.1729108354134853;1.371784636696065;-0.2007362966939156
1788;29.78333333;0.1732141858665211;1.374766229435682;-0.2004060649800453;0.1732141858665211;1.374766229435682;-0.2004060649800453
1789;29.8;0.1734903310820973;1.377827895426269;-0.2000240689396658;0.1734903310820973;1.377827895426269;-0.2000240689396658
1790;29.81666667;0.1737362180225656;1.380958495209907;-0.1996006840666059;0.1737362180225656;1.380958495209907;-0.1996006840666059
1791;29.83333333;0.173955998498656;1.384188117502911;-0.1992187451362042;0.173955998498656;1.384188117502911;-0.1992187451362042
1792;29.85;0.1741477691420684;1.387561901157488;-0.1988538210534155;0.1741477691420684;1.387561901157488;-0.1988538210534155
1793;29.86666667;0.1743029663981857;1.391001250024501;-0.1985045167665784;0.1743029663981857;1.391001250024501;-0.1985045167665784
1794;29.88333333;0.1744094551773795;1.3944524745122;-0.1980292507648502;0.1744094551773795;1.3944524745122;-0.1980292507648502
1795;29.9;0.1744699327324214;1.397864534509246;-0.1975076623462266;0.1744699327324214;1.397864534509246;-0.1975076623462266
1796;29.91666667;0.174495507136979;1.401277106938591;-0.1970961417612817;0.174495507136979;1.401277106938591;-0.1970961417612817
1797;29.93333333;0.1744784078330974;1.404699952284067;-0.1966629038340628;0.1744784078330974;1.404699952284067;-0.1966629038340628
1798;29.95;0.1744193140698485;1.408019988400784;-0.1961995593018797;0.1744193140698485;1.408019988400784;-0.1961995593018797
1799;29.96666667;0.1743335212186213;1.411170828338935;-0.1958610974206606;0.1743335212186213;1.411170828338935;-0.1958610974206606
1800;29.98333333;0.1742268421494071;1.414236349501085;-0.1956906890141536;0.1742268421494071;1.414236349501085;-0.1956906890141536
1801;30;0.1741040043643519;1.417107261373889;-0.1956367806763955;0.1741040043643519;1.417107261373889;-0.1956367806763955
1802;30.01666667;0.1740122657458856;1.418873070576938;-0.1955761109055519;0.1740122657458856;1.418873070576938;-0.1955761109055519
1803;30.03333333;0.1739927331042149;1.419166166317676;-0.1955172595177348;0.1739927331042149;1.419166166317676;-0.1955172595177348
1804;30.05;0.1739824493385227;1.419242462961597;-0.1954248835533079;0.1739824493385227;1.419242462961597;-0.1954248835533079
1805;30.06666667;0.173975416350951;1.419271167261342;-0.1953432020699298;0.173975416350951;1.419271167261342;-0.1953432020699298
1806;30.08333333;0.1739707345474975;1.419295663693478;-0.195293380975265;0.1739707345474975;1.419295663693478;-0.195293380975265
1807;30.1;0.1739726960681056;1.419319415116736;-0.1953416785571649;0.1739726960681056;1.419319415116736;-0.1953416785571649
1808;30.11666667;0.1739773087797732;1.419349381490745;-0.1954347576965141;0.1739773087797732;1.419349381490745;-0.1954347576965141
1809;30.13333333;0.1739814980790871;1.419383578054593;-0.1955254477289701;0.1739814980790871;1.419383578054593;-0.1955254477289701
1810;30.15;0.1739882978222787;1.419419739678861;-0.1956576940728944;0.1739882978222787;1.419419739678861;-0.1956576940728944
